id_debate,ncat_eleccion,cat_pais,t_fecha,ncat_ronda,str_organizador,str_ausentes,n_ausentes,n_invitados,n_presentes,str_presentes,nombres_candidatos,dico_candidato_presente,debate_date,two_previous_weeks,matching_polls,electid,intencion_voto2,intencion_voto3,intencion_voto4,intencion_voto5,intencion_voto6,intencion_voto7,intencion_voto8,intencion_voto9,intencion_voto10,intencion_voto11,intencion_voto12,intencion_voto13,intencion_voto14,intencion_voto15,intencion_voto16,count_encuestas,sum_encuestas,mean_encuestas
346,2018,Costa Rica,2018-01-07T00:00:00Z,1,TSE Tribunal Supremo Electoral IFED (Costa Rica),sin ausencias conocidas,0,13,13,primero: Mario Redondo Poveda;Oscar López;Edgardo Araya;Juan Diego Castro;Antonio Álvarez Desanti;Sergio Mena;Fabricio Alvarado Muñoz; segundo: Rodolfo Hernández;Carlos Alvarado Quesada;Jhon Vega;Rodolfo Piza;Otto Guevara;Stephanie Campos,Edgardo Araya,1,2018-01-07,2017-12-24,;2259;,Costa Rica 2018,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.9,1.9
346,2018,Costa Rica,2018-01-07T00:00:00Z,1,TSE Tribunal Supremo Electoral IFED (Costa Rica),sin ausencias conocidas,0,13,13,primero: Mario Redondo Poveda;Oscar López;Edgardo Araya;Juan Diego Castro;Antonio Álvarez Desanti;Sergio Mena;Fabricio Alvarado Muñoz; segundo: Rodolfo Hernández;Carlos Alvarado Quesada;Jhon Vega;Rodolfo Piza;Otto Guevara;Stephanie Campos,Juan Diego Castro,1,2018-01-07,2017-12-24,;2260;,Costa Rica 2018,28.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,28.8,28.8
346,2018,Costa Rica,2018-01-07T00:00:00Z,1,TSE Tribunal Supremo Electoral IFED (Costa Rica),sin ausencias conocidas,0,13,13,primero: Mario Redondo Poveda;Oscar López;Edgardo Araya;Juan Diego Castro;Antonio Álvarez Desanti;Sergio Mena;Fabricio Alvarado Muñoz; segundo: Rodolfo Hernández;Carlos Alvarado Quesada;Jhon Vega;Rodolfo Piza;Otto Guevara;Stephanie Campos,Carlos Alvarado Quesada,1,2018-01-07,2017-12-24,;2256;,Costa Rica 2018,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4.7,4.7
346,2018,Costa Rica,2018-01-07T00:00:00Z,1,TSE Tribunal Supremo Electoral IFED (Costa Rica),sin ausencias conocidas,0,13,13,primero: Mario Redondo Poveda;Oscar López;Edgardo Araya;Juan Diego Castro;Antonio Álvarez Desanti;Sergio Mena;Fabricio Alvarado Muñoz; segundo: Rodolfo Hernández;Carlos Alvarado Quesada;Jhon Vega;Rodolfo Piza;Otto Guevara;Stephanie Campos,Rodolfo Piza,1,2018-01-07,2017-12-24,;2263;,Costa Rica 2018,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.5,12.5
346,2018,Costa Rica,2018-01-07T00:00:00Z,1,TSE Tribunal Supremo Electoral IFED (Costa Rica),sin ausencias conocidas,0,13,13,primero: Mario Redondo Poveda;Oscar López;Edgardo Araya;Juan Diego Castro;Antonio Álvarez Desanti;Sergio Mena;Fabricio Alvarado Muñoz; segundo: Rodolfo Hernández;Carlos Alvarado Quesada;Jhon Vega;Rodolfo Piza;Otto Guevara;Stephanie Campos,Otto Guevara,1,2018-01-07,2017-12-24,;2261;,Costa Rica 2018,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.9,2.9
347,2018,Costa Rica,2018-03-25T00:00:00Z,2,TSE Tribunal Supremo Electoral IFED (Costa Rica),sin ausencias conocidas,0,2,2,Fabricio Alvarado Muñoz;Carlos Alvarado Quesada,Carlos Alvarado Quesada,1,2018-03-25,2018-03-11,;2028;2030;3572;3773;,Costa Rica 2018,27.7,28.5,42,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,126.6,31.65
348,2018,Costa Rica,2018-02-01T00:00:00Z,1,Repretel Canal 6,sin ausencias conocidas,0,6,6,Carlos Alvarado Quesada;Juan Diego Castro;Antonio Álvarez Desanti;Rodolfo Hernández;Fabricio Alvarado Muñoz;Rodolfo Piza,Carlos Alvarado Quesada,1,2018-02-01,2018-01-18,;1924;2036;2272;3680;4411;,Costa Rica 2018,12,8,7.4,10.6,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,46.3,9.26
348,2018,Costa Rica,2018-02-01T00:00:00Z,1,Repretel Canal 6,sin ausencias conocidas,0,6,6,Carlos Alvarado Quesada;Juan Diego Castro;Antonio Álvarez Desanti;Rodolfo Hernández;Fabricio Alvarado Muñoz;Rodolfo Piza,Juan Diego Castro,1,2018-02-01,2018-01-18,;1928;2040;2276;3683;4415;,Costa Rica 2018,8.5,17.4,10.7,8.6,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,52.5,10.5
348,2018,Costa Rica,2018-02-01T00:00:00Z,1,Repretel Canal 6,sin ausencias conocidas,0,6,6,Carlos Alvarado Quesada;Juan Diego Castro;Antonio Álvarez Desanti;Rodolfo Hernández;Fabricio Alvarado Muñoz;Rodolfo Piza,Rodolfo Piza,1,2018-02-01,2018-01-18,;1931;2043;2279;3685;4418;,Costa Rica 2018,8.3,13.1,9.8,8.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,51.4,10.28
349,2018,Costa Rica,2018-03-27T00:00:00Z,2,Teletica Canal 7,sin ausencias conocidas,0,2,2,Fabricio Alvarado Muñoz;Carlos Alvarado Quesada,Carlos Alvarado Quesada,1,2018-03-27,2018-03-13,;2028;2030;3572;3773;,Costa Rica 2018,27.7,28.5,42,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,126.6,31.65
351,2018,Costa Rica,2018-01-30T00:00:00Z,1,AMPrensa,Rodolfo Hernández,1,8,7,Stephanie Campos;Mario Redondo Poveda;Jhon Vega;Edgardo Araya;Oscar López;Otto Guevara;Sergio Mena,Edgardo Araya,1,2018-01-30,2018-01-16,;2039;2267;2275;3935;4414;,Costa Rica 2018,1.6,1.9,1.4,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6.1,1.22
351,2018,Costa Rica,2018-01-30T00:00:00Z,1,AMPrensa,Rodolfo Hernández,1,8,7,Stephanie Campos;Mario Redondo Poveda;Jhon Vega;Edgardo Araya;Oscar López;Otto Guevara;Sergio Mena,Otto Guevara,1,2018-01-30,2018-01-16,;2041;2269;2277;3937;4416;,Costa Rica 2018,1.6,2.5,1.5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10.6,2.12
352,2018,Costa Rica,2018-01-30T00:00:00Z,1,Teletica Canal 7,sin ausencias conocidas,0,5,5,Carlos Alvarado Quesada;Rodolfo Piza;Juan Diego Castro;Antonio Álvarez Desanti;Fabricio Alvarado Muñoz,Carlos Alvarado Quesada,1,2018-01-30,2018-01-16,;2036;2264;2272;3680;3855;3932;4411;,Costa Rica 2018,8,5.6,7.4,10.6,6,4,8.3,NA,NA,NA,NA,NA,NA,NA,NA,7,49.9,7.128571428571429
352,2018,Costa Rica,2018-01-30T00:00:00Z,1,Teletica Canal 7,sin ausencias conocidas,0,5,5,Carlos Alvarado Quesada;Rodolfo Piza;Juan Diego Castro;Antonio Álvarez Desanti;Fabricio Alvarado Muñoz,Rodolfo Piza,1,2018-01-30,2018-01-16,;2043;2271;2279;3685;3860;3939;4418;,Costa Rica 2018,13.1,14.17,9.8,8.2,9,14.7,12,NA,NA,NA,NA,NA,NA,NA,NA,7,80.97,11.567142857142857
352,2018,Costa Rica,2018-01-30T00:00:00Z,1,Teletica Canal 7,sin ausencias conocidas,0,5,5,Carlos Alvarado Quesada;Rodolfo Piza;Juan Diego Castro;Antonio Álvarez Desanti;Fabricio Alvarado Muñoz,Juan Diego Castro,1,2018-01-30,2018-01-16,;2040;2268;2276;3683;3858;3936;4415;,Costa Rica 2018,17.4,20.7,10.7,8.6,16,12.4,7.3,NA,NA,NA,NA,NA,NA,NA,NA,7,93.1,13.299999999999999
353,2018,Costa Rica,2018-01-25T00:00:00Z,1,Extra TV,sin ausencias conocidas,0,6,6,Rodolfo Piza;Fabricio Alvarado Muñoz;Antonio Álvarez Desanti;Edgardo Araya;Rodolfo Hernández;Juan Diego Castro,Rodolfo Piza,1,2018-01-25,2018-01-11,;2043;2271;3860;3939;4418;,Costa Rica 2018,13.1,14.17,9,14.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,62.97,12.594
353,2018,Costa Rica,2018-01-25T00:00:00Z,1,Extra TV,sin ausencias conocidas,0,6,6,Rodolfo Piza;Fabricio Alvarado Muñoz;Antonio Álvarez Desanti;Edgardo Araya;Rodolfo Hernández;Juan Diego Castro,Edgardo Araya,1,2018-01-25,2018-01-11,;2039;2267;3935;4414;,Costa Rica 2018,1.6,1.9,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4.7,1.175
353,2018,Costa Rica,2018-01-25T00:00:00Z,1,Extra TV,sin ausencias conocidas,0,6,6,Rodolfo Piza;Fabricio Alvarado Muñoz;Antonio Álvarez Desanti;Edgardo Araya;Rodolfo Hernández;Juan Diego Castro,Juan Diego Castro,1,2018-01-25,2018-01-11,;2040;2268;3858;3936;4415;,Costa Rica 2018,17.4,20.7,16,12.4,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,73.8,14.76
354,2018,Costa Rica,2018-03-19T00:00:00Z,2,Extra TV,sin ausencias conocidas,0,2,2,Fabricio Alvarado Muñoz;Carlos Alvarado Quesada,Carlos Alvarado Quesada,1,2018-03-19,2018-03-05,;2028;2360;3773;,Costa Rica 2018,27.7,31.4,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,87.5,29.166666666666664
358,2018,Costa Rica,2018-03-26T00:00:00Z,2,SINART,sin ausencias conocidas,0,2,2,Fabricio Alvarado Muñoz;Carlos Alvarado Quesada,Carlos Alvarado Quesada,1,2018-03-26,2018-03-12,;2028;2030;3572;3773;,Costa Rica 2018,27.7,28.5,42,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,126.6,31.65
359,2018,Costa Rica,2018-01-29T00:00:00Z,1,Radio Monumental;Noticias Monumental Canal 2,sin ausencias conocidas,0,6,6,Fabricio Alvarado Muñoz;Carlos Alvarado Quesada;Antonio Álvarez Desanti;Juan Diego Castro;Rodolfo Hernández;Rodolfo Piza,Carlos Alvarado Quesada,1,2018-01-29,2018-01-15,;2036;2264;2272;3680;3855;3932;4411;,Costa Rica 2018,8,5.6,7.4,10.6,6,4,8.3,NA,NA,NA,NA,NA,NA,NA,NA,7,49.9,7.128571428571429
359,2018,Costa Rica,2018-01-29T00:00:00Z,1,Radio Monumental;Noticias Monumental Canal 2,sin ausencias conocidas,0,6,6,Fabricio Alvarado Muñoz;Carlos Alvarado Quesada;Antonio Álvarez Desanti;Juan Diego Castro;Rodolfo Hernández;Rodolfo Piza,Juan Diego Castro,1,2018-01-29,2018-01-15,;2040;2268;2276;3683;3858;3936;4415;,Costa Rica 2018,17.4,20.7,10.7,8.6,16,12.4,7.3,NA,NA,NA,NA,NA,NA,NA,NA,7,93.1,13.299999999999999
359,2018,Costa Rica,2018-01-29T00:00:00Z,1,Radio Monumental;Noticias Monumental Canal 2,sin ausencias conocidas,0,6,6,Fabricio Alvarado Muñoz;Carlos Alvarado Quesada;Antonio Álvarez Desanti;Juan Diego Castro;Rodolfo Hernández;Rodolfo Piza,Rodolfo Piza,1,2018-01-29,2018-01-15,;2043;2271;2279;3685;3860;3939;4418;,Costa Rica 2018,13.1,14.17,9.8,8.2,9,14.7,12,NA,NA,NA,NA,NA,NA,NA,NA,7,80.97,11.567142857142857
360,2018,Costa Rica,2018-03-21T00:00:00Z,2,Radio Monumental;Noticias Monumental Canal 2,sin ausencias conocidas,0,2,2,Fabricio Alvarado Muñoz;Carlos Alvarado Quesada,Carlos Alvarado Quesada,1,2018-03-21,2018-03-07,;2028;2360;3773;,Costa Rica 2018,27.7,31.4,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,87.5,29.166666666666664
362,2018,Costa Rica,2018-02-28T00:00:00Z,2,UCCAEP Unión Costarricense de Cámaras,sin ausencias conocidas,0,2,2,Fabricio Alvarado Muñoz;Carlos Alvarado Quesada,Carlos Alvarado Quesada,1,2018-02-28,2018-02-14,;2459;2638;,Costa Rica 2018,29.4,29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,58.599999999999994,29.299999999999997
363,2018,Costa Rica,2018-03-05T00:00:00Z,2,Radio Columbia;Colegio Federado de Ingenieros y Arquitectos,sin ausencias conocidas,0,2,2,Fabricio Alvarado Muñoz;Carlos Alvarado Quesada,Carlos Alvarado Quesada,1,2018-03-05,2018-02-19,;2419;2638;,Costa Rica 2018,31.1,29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,60.3,30.15
364,2018,Costa Rica,2018-03-06T00:00:00Z,2,Universidad Latina de Costa Rica;Radio Columbia,sin ausencias conocidas,0,2,2,Fabricio Alvarado Muñoz;Carlos Alvarado Quesada,Carlos Alvarado Quesada,1,2018-03-06,2018-02-20,;2419;2638;,Costa Rica 2018,31.1,29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,60.3,30.15
365,2018,Costa Rica,2018-01-24T00:00:00Z,1,Universidad Latina de Costa Rica;Radio Columbia,Rodolfo Piza,1,6,5,Carlos Alvarado Quesada;Rodolfo Hernández;Otto Guevara;Fabricio Alvarado Muñoz;Edgardo Araya,Carlos Alvarado Quesada,1,2018-01-24,2018-01-10,;2264;3855;3932;,Costa Rica 2018,5.6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15.6,5.2
365,2018,Costa Rica,2018-01-24T00:00:00Z,1,Universidad Latina de Costa Rica;Radio Columbia,Rodolfo Piza,1,6,5,Carlos Alvarado Quesada;Rodolfo Hernández;Otto Guevara;Fabricio Alvarado Muñoz;Edgardo Araya,Otto Guevara,1,2018-01-24,2018-01-10,;2269;3937;,Costa Rica 2018,2.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6.5,3.25
365,2018,Costa Rica,2018-01-24T00:00:00Z,1,Universidad Latina de Costa Rica;Radio Columbia,Rodolfo Piza,1,6,5,Carlos Alvarado Quesada;Rodolfo Hernández;Otto Guevara;Fabricio Alvarado Muñoz;Edgardo Araya,Edgardo Araya,1,2018-01-24,2018-01-10,;2267;3935;,Costa Rica 2018,1.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2.9,1.45
389,2019,El Salvador,2019-01-13T00:00:00Z,1,ASDER Asociación Salvadoreña de Radiodifusores,Nayib Bukele,1,4,3,Carlos Calleja;Hugo Martínez;Josué Alvarado,Carlos Calleja,1,2019-01-13,2018-12-30,;3140;,El Salvador 2019,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21.8,21.8
25,2010,Brasil,2010-08-23T00:00:00Z,1,TV Canção Nova;Rede Aparecida,Dilma Rousseff,1,4,3,Marina Silva;José Serra;Plinio Sampaio,Dilma Rousseff,0,2010-08-23,2010-08-09,;341;344;347;350;1755;2182;2289;,Brasil 2010,41,43,47,46,41,45,47,NA,NA,NA,NA,NA,NA,NA,NA,7,310,44.285714285714285
26,2010,Brasil,2010-09-08T00:00:00Z,1,TV Gazeta;O Estado de São Paulo,Dilma Rousseff,1,4,3,Marina Silva;José Serra;Plinio Sampaio,Dilma Rousseff,0,2010-09-08,2010-08-25,;359;362;365;368;371;374;377;2122;2322;,Brasil 2010,51,50.5,52,53,53,55,56,51,51,NA,NA,NA,NA,NA,NA,9,472.5,52.5
28,2010,Brasil,2010-09-20T00:00:00Z,1,SBT,Dilma Rousseff,1,4,3,Marina Silva;José Serra;Plinio Sampaio,Dilma Rousseff,0,2010-09-20,2010-09-06,;377;380;383;386;389;392;395;398;401;404;407;410;413;,Brasil 2010,56,52,53,53,51.25,53,54,52,51.5,51,51,51,53,NA,NA,13,681.75,52.44230769230769
47,2018,Brasil,2018-09-09T00:00:00Z,1,TV Gazeta;O Estado de S.Paulo;UOL;Jovem Pan,Jair Bolsonaro,1,7,6,Alvaro Dias;Geraldo Alckmin;Marina Silva;Henrique Meirelles;Guilherme Boulos;Ciro Gomes,Jair Bolsonaro,0,2018-09-09,2018-08-26,;2605;2613;2801;2809;4013;4021;,Brasil 2018,20,22,23,26,23,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,135,22.5
48,2018,Brasil,2018-09-20T00:00:00Z,1,Rede Aparecida;CNBB Conferência Nacional dos Bispos do Brasil,Cabo Daciolo;Jair Bolsonaro,2,9,7,Alvaro Dias;Geraldo Alckmin; Marina Silva;Henrique Meirelles; Guilherme Boulos;Ciro Gomes;Fernando Haddad,Jair Bolsonaro,0,2018-09-20,2018-09-06,;1801;2085;2242;2255;2347;2569;2597;2745;2753;2761;2769;2777;2785;2793;,Brasil 2018,28,25,26,24,28,26.6,26,28,27,33,26,23,18,30,NA,14,368.6,26.32857142857143
49,2018,Brasil,2018-09-26T00:00:00Z,1,SBT;FSP;UOL,Jair Bolsonaro,1,9,8,Alvaro Dias;Geraldo Alckmin;Marina Silva; Henrique Meirelles;Guilherme Boulos;Ciro Gomes;Cabo Daciolo;Fernando Haddad,Jair Bolsonaro,0,2018-09-26,2018-09-12,;1801;1974;2242;2339;2347;2549;2721;2729;2737;2745;2753;2761;,Brasil 2018,28,26,26,28,28,31.2,27,30.6,33,28,27,33,NA,NA,NA,12,345.8,28.816666666666666
50,2018,Brasil,2018-09-30T00:00:00Z,1,Rede Record,Jair Bolsonaro,1,9,8,Alvaro Dias;Geraldo Alckmin;Marina Silva;Henrique Meirelles;Guilherme Boulos;Ciro Gomes;Cabo Daciolo;Fernando Haddad,Jair Bolsonaro,0,2018-09-30,2018-09-16,;1793;1801;1974;2077;2339;2347;2549;2713;2721;2729;2737;2745;2753;4005;,Brasil 2018,28,28,26,29,28,28,31.2,28,27,30.6,33,28,27,27,NA,14,398.8,28.485714285714288
51,2018,Brasil,2018-10-02T00:00:00Z,1,Rede Globo,Jair Bolsonaro,1,8,7,Alvaro Dias;Geraldo Alckmin;Marina Silva;Henrique Meirelles;Guilherme Boulos;Ciro Gomes;Fernando Haddad,Jair Bolsonaro,0,2018-10-02,2018-09-18,;1793;1801;1974;2077;2164;2339;2549;2705;2713;2721;2729;2737;2745;2753;4005;,Brasil 2018,28,28,26,29,31,28,31.2,31,28,27,30.6,33,28,27,27,15,432.8,28.85333333333333
74,2013,Chile,2013-10-09T00:00:00Z,1,ANP Asociación Nacional de la Prensa;CNN Chile,Michelle Bachelet,1,9,8,Franco Parisi;Marcel Claude;Ricardo Israel;Marco Enríquez-Ominami ;Roxana Miranda;Evelyn Matthei;Alfredo Sfeir;Tomas Jocelyn-Holt,Michelle Bachelet,0,2013-10-09,2013-09-25,;3009;4178;,Chile 2013,44.4,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,77.4,38.7
82,2017,Chile,2017-10-24T00:00:00Z,1,Agrupación Lésbica Rompiendo El Silencio;Aprofa Chile;Coordinadora Autónoma contra la Violencia;Corporación Humanas;Mujeres Lideres Para Chile;Fondo Alquimia;Fundación Margen;Instituto de la Mujer;Mesa Acción por el Aborto en Chile;Movimiento Pro-Emancipación de las Mujeres de Chile;Observatorio Contra el Acoso Callejero Chile;Observatorio de Género y Equidad;Red Chilena Contra la Violencia Hacia las Mujeres;El Desconcierto,Sebastian Piñera;José Antonio Kast;Carolina Goic;Alejandro Guillier;Eduardo Artés;Alejandro Navarro,6,8,2,Marco Enríquez-Ominami ;Beatriz Sanchez,Carolina Goic,0,2017-10-24,2017-10-10,;3274;3301;3309;,Chile 2017,5,4,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12.9,4.3
82,2017,Chile,2017-10-24T00:00:00Z,1,Agrupación Lésbica Rompiendo El Silencio;Aprofa Chile;Coordinadora Autónoma contra la Violencia;Corporación Humanas;Mujeres Lideres Para Chile;Fondo Alquimia;Fundación Margen;Instituto de la Mujer;Mesa Acción por el Aborto en Chile;Movimiento Pro-Emancipación de las Mujeres de Chile;Observatorio Contra el Acoso Callejero Chile;Observatorio de Género y Equidad;Red Chilena Contra la Violencia Hacia las Mujeres;El Desconcierto,Sebastian Piñera;José Antonio Kast;Carolina Goic;Alejandro Guillier;Eduardo Artés;Alejandro Navarro,6,8,2,Marco Enríquez-Ominami ;Beatriz Sanchez,Alejandro Guillier,0,2017-10-24,2017-10-10,;3277;3304;3312;,Chile 2017,21,20,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,60.7,20.233333333333334
82,2017,Chile,2017-10-24T00:00:00Z,1,Agrupación Lésbica Rompiendo El Silencio;Aprofa Chile;Coordinadora Autónoma contra la Violencia;Corporación Humanas;Mujeres Lideres Para Chile;Fondo Alquimia;Fundación Margen;Instituto de la Mujer;Mesa Acción por el Aborto en Chile;Movimiento Pro-Emancipación de las Mujeres de Chile;Observatorio Contra el Acoso Callejero Chile;Observatorio de Género y Equidad;Red Chilena Contra la Violencia Hacia las Mujeres;El Desconcierto,Sebastian Piñera;José Antonio Kast;Carolina Goic;Alejandro Guillier;Eduardo Artés;Alejandro Navarro,6,8,2,Marco Enríquez-Ominami ;Beatriz Sanchez,Alejandro Navarro,0,2017-10-24,2017-10-10,;3281;3308;3316;,Chile 2017,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1.5,0.5
88,2021,Chile,2021-09-22T00:00:00Z,1,CNN Chile;Chilevisión,Marco Enríquez-Ominami ;Franco Parisi,2,7,5,Gabriel Boric;Sebastián Sichel;José Antonio Kast;Yasna Provoste;Eduardo Artés,Marco Enriquez-Ominami,0,2021-09-22,2021-09-08,;2091;4343;4357;,Chile 2021,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,3.3333333333333335
88,2021,Chile,2021-09-22T00:00:00Z,1,CNN Chile;Chilevisión,Marco Enríquez-Ominami ;Franco Parisi,2,7,5,Gabriel Boric;Sebastián Sichel;José Antonio Kast;Yasna Provoste;Eduardo Artés,Franco Parisi,0,2021-09-22,2021-09-08,;2092;3149;4344;4358;,Chile 2021,7,10.9,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,31.9,7.975
90,2021,Chile,2021-10-11T00:00:00Z,1,TVN;T13;Mega,Franco Parisi,1,7,6,Marco Enríquez-Ominami ;Eduardo Artés;José Antonio Kast;Sebastián Sichel;Gabriel Boric;Yasna Provoste,Franco Parisi,0,2021-10-11,2021-09-27,;3074;3257;3266;4365;,Chile 2021,7.6,5,4.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,23.5,5.875
91,2021,Chile,2021-10-15T00:00:00Z,1,ARCHI,Franco Parisi,1,7,6,Marco Enríquez-Ominami ;Eduardo Artés;José Antonio Kast;Sebastián Sichel;Gabriel Boric;Yasna Provoste,Franco Parisi,0,2021-10-15,2021-10-01,;3257;3266;4351;4365;,Chile 2021,5,4.9,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,21.9,5.475
92,2021,Chile,2021-10-21T00:00:00Z,1,La Red;Escenarios Hídricos 2030,Eduardo Artés;José Antonio Kast,2,7,5,Gabriel Boric;Marco Enríquez-Ominami ;Yasna Provoste;Sebastián Sichel;Franco Parisi,Eduardo Artes,0,2021-10-21,2021-10-07,;3053;4349;4363;,Chile 2021,1.6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5.6,1.8666666666666667
92,2021,Chile,2021-10-21T00:00:00Z,1,La Red;Escenarios Hídricos 2030,Eduardo Artés;José Antonio Kast,2,7,5,Gabriel Boric;Marco Enríquez-Ominami ;Yasna Provoste;Sebastián Sichel;Franco Parisi,Jose Antonio Kast,0,2021-10-21,2021-10-07,;3050;4346;4360;,Chile 2021,16.3,21,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,55.3,18.433333333333334
93,2021,Chile,2021-11-01T00:00:00Z,1,Universidad de Chile;Radio Cooperativa;Radio UChile;UChile TV,José Antonio Kast;Franco Parisi,2,7,5,Gabriel Boric;Yasna Provoste;Sebastián Sichel;Eduardo Artés;Marco Enríquez-Ominami,Jose Antonio Kast,0,2021-11-01,2021-10-18,;2532;2990;3879;,Chile 2021,22.2,27,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,73.2,24.4
93,2021,Chile,2021-11-01T00:00:00Z,1,Universidad de Chile;Radio Cooperativa;Radio UChile;UChile TV,José Antonio Kast;Franco Parisi,2,7,5,Gabriel Boric;Yasna Provoste;Sebastián Sichel;Eduardo Artés;Marco Enríquez-Ominami,Franco Parisi,0,2021-11-01,2021-10-18,;2537;2995;3884;,Chile 2021,7.3,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,22.3,7.433333333333334
94,2021,Chile,2021-11-05T00:00:00Z,1,T13;El Desconcierto;Cobertura;CON-CIENCIA;Escazú Ahora Chile;Portada Soñada,José Antonio Kast;Franco Parisi;Gabriel Boric,3,7,4,Yasna Provoste;Sebastián Sichel;Eduardo Artés;Marco Enríquez-Ominami,Jose Antonio Kast,0,2021-11-05,2021-10-22,;1817;1902;2437;2532;2990;3164;3866;3879;,Chile 2021,25,36,31,22.2,27,23,25,24,NA,NA,NA,NA,NA,NA,NA,8,213.2,26.65
94,2021,Chile,2021-11-05T00:00:00Z,1,T13;El Desconcierto;Cobertura;CON-CIENCIA;Escazú Ahora Chile;Portada Soñada,José Antonio Kast;Franco Parisi;Gabriel Boric,3,7,4,Yasna Provoste;Sebastián Sichel;Eduardo Artés;Marco Enríquez-Ominami,Franco Parisi,0,2021-11-05,2021-10-22,;1822;1907;2442;2537;2995;3169;3871;3884;,Chile 2021,10,4,10.1,7.3,8,8,10,7,NA,NA,NA,NA,NA,NA,NA,8,64.4,8.05
94,2021,Chile,2021-11-05T00:00:00Z,1,T13;El Desconcierto;Cobertura;CON-CIENCIA;Escazú Ahora Chile;Portada Soñada,José Antonio Kast;Franco Parisi;Gabriel Boric,3,7,4,Yasna Provoste;Sebastián Sichel;Eduardo Artés;Marco Enríquez-Ominami,Gabriel Boric,0,2021-11-05,2021-10-22,;1816;1901;2436;2531;2989;3163;3865;3878;,Chile 2021,22,30,21.4,17.4,32,24,19,19,NA,NA,NA,NA,NA,NA,NA,8,184.8,23.1
95,2021,Chile,2021-11-11T00:00:00Z,1,ENADE / ICARE,Eduardo Artés;Franco Parisi,2,7,5,Yasna Provoste;Marco Enríquez-Ominami ;Gabriel Boric;José Antonio Kast;Sebastián Sichel,Eduardo Artes,0,2021-11-11,2021-10-28,;1820;1905;2425;2440;2535;2993;3167;3754;3869;3882;,Chile 2021,2,1,2,2.5,1.6,2,2,2.8,2,1,NA,NA,NA,NA,NA,10,18.9,1.89
