"","id_debate","cat_pais","ncat_eleccion","t_fecha","dico_certidumbre","ncat_ronda","dico_pre_vice_candidaturas","t_hora","str_organizador","str_titulo","dico_streaming","str_sede","str_moderadores","str_panelistas","n_presentes","str_presentes","str_ausentes","n_jornadas","n_duracion","dico_obligatorio","cat_formato","dico_ddreplica","ncat_ppac","ncat_competencia","dico_analisis","cat_temas","dico_comentarios","dico_inserts","cat_panel","ncat_panel","dico_analytics","n_strorganizador","n_panelistas","n_moderadores","n_ausentes","n_invitados","dico_formato_apertura","dico_formato_libre","dico_formato_duelo","dico_formato_moderadores","dico_formato_periodistas","dico_formato_sectores","dico_formato_expertos","dico_formato_virtuales","dico_formato_expositivo","dico_formato_presentes","dico_temas_puntuales","dico_temas_libre","dico_temas_monotema","dico_temas_bloques","cat_ballotage","n_candidaturas","n_proporcioninvitados","n_porcentajeausentes","n_proporcionausentes","n_indexausentes","dico_ausencias","cat_regmedios","cat_regestado","cat_regcandidatos","ncat_regmedios","ncat_regestado","ncat_regcandidatos","ncat_totreg","dico_org_mmc","dico_org_osc","dico_org_educ","dico_org_estado","dico_org_mmp"
"233",233,"Guatemala",2019,2019-05-11,1,1,NA,"0.791666666666667","ASIES Asociación de Investigación y Estudios Sociales;Albavisión","#ForosPresidenciables2019",NA,NA,"Luis Pellecer","(de a 4 por debate, van variando salvo director de Alvabisión que está en todos) Eduardo Stein;Mario García Lara;Roberto Moreno;Medarda Castro;José Alejandro Arévalo;José Carlos Sanabria;Luis Bollat;Raquel Zelaya;Félix Serrano;Richard Aitkenhead Castillo; Manuel Ángel Pérez;Cynthia del Águila;Pablo Hurtado",18,"En el primero: Julio Hector Estrada;Edwin Escobar ;Manfredo Marroquín;Isaac Farchi; En el segundo: Amílcar Rivera;Roberto Arzú;Benito Morales;Manuel Villacorta; En el tercero: Pablo Ignacio Ceto;Pablo Duarte;Edmond Mulet;Fredy Cabrera;Aníbal García; En el cuarto: Danilo Roca;Estuardo Galdámez;José Luis Chea Urruela;Luis Velásquez;Alejandro Giammattei","Zury Ríos;Sandra Torres","en cuatro días",90,NA,"moderadores;expertos","FALSE","0.0","0.0","0.0","puntuales","FALSE","FALSE","Profesionales","4",0,"2","13",1,2,20,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2,19,1.05263157894737,25.53,0.1,2.553,1,"NADA","NADA","NADA",0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE
"234",234,"Guatemala",2023,2023-04-26,1,1,"FALSE",NA,"República Inmobiliaria","#EleccionesGuate2023 #debaterepublica","FALSE",NA,"Carmina Valdizán;José Andrés Ardón","no aplica",4,"Ricardo Sagastume;Armando Castillo;Giulio Talamonti;Francisco Arredondo","Zury Ríos;Sandra Torres;Carlos Pineda","NA",90,NA,"expositivo;moderadores","TRUE","0.0","2.0","FALSE","bloques;preguntas","FALSE","TRUE","no aplica","no aplica",0,"1","1",2,3,7,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE",2,22,0.318181818181818,22.56,0.428571428571429,9.66857142857143,1,"NADA","NADA","NADA",0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"235",235,"Guatemala",2023,2023-05-04,1,1,"FALSE","07:00:00 PM","Albavisión","Foro Debate Presidenciables 2023 “Caminando en democracia""","FALSE",NA,"Andy Carías;María Renée Pérez;Fernando Prera;Sandy Monroy",NA,39,"20 junio: Sandra Torres;Zury Ríos;Edmond Mulet;Manuel Conde Orellana;12 junio: Armando Castillo;Amílcar Pop;Álvaro Trujillo;Giulio Talamonti;31 mayo: Giovanni Reyes;Giulio Talamonti;Rudio Lecsan Mérida;30 mayo: Álvaro Trujillo;Amílcar Pop;Armando Castillo;29 mayo: Luis Lam;Julio Rivera Clavería;22 de mayo: Amílcar Rivera;Manuel Villacorta;Ricardo Sagastume;18 de mayo: Sandra Torres;Zury Ríos;Edmond Mulet;Manuel Conde Orellana;17 mayo: Rudio Lecsan Mérida;Giovanni Reyes;Giulio Talamonti;16 mayo: Álvaro Trujillo;Amílcar Pop;Armando Castillo;15 mayo: Julio Rivera Clavería;Luis Lam;Rudy Guzmán;4 mayo: Sandra Torres;Zury Ríos;Edmond Mulet;Manuel Conde Orellana;27 abril: Sandra Torres;Edmond Mulet;Manuel Conde Orellana","Carlos Pineda;Rudy Guzmán;Zury Ríos","20.0",120,NA,"moderadores","TRUE","0.0","1.0","FALSE","monotemático;preguntas","FALSE","FALSE","no aplica","no aplica",0,"1",NA,4,3,42,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2,22,1.90909090909091,8.99,0.0714285714285714,0.642142857142857,1,"NADA","NADA","NADA",0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"236",236,"Guatemala",2023,2023-05-24,1,1,"FALSE","06:00:00 PM","Guatemala Visible;Involúcrate;Plataforma de mujeres indígenas","#TuVotoCuenta","TRUE",NA,"el primero: Nombre desconocid;el segundo: Angely Najera; el tercero: Esmaino Resguardo Lorenzo Bolívar",NA,8,"el primero: Francisco Arredondo;Giovanni Reyes;el segundo: Bernardo Arévalo;Luis Lam;el tercero: Ricardo Sagastume;Hugo Peña;Giulio Talamonti;Julio Rivera Clavería","sin datos",NA,120,NA,"moderadores","FALSE","1.0","0.0","FALSE","bloques;preguntas","FALSE","FALSE","no aplica","no aplica",0,"3",NA,3,NA,NA,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",2,22,NA,NA,NA,NA,NA,"NADA","NADA","NADA",0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"237",237,"Guatemala",2023,2023-06-19,1,1,"FALSE",NA,"Pastores por la próxima generación","Foro presidencial Yo Soy Samuel Oro, Escucho y Voto #YoSoySamuelGt #OroEscuchoVoto","FALSE","Centro de convenciones ilumina, zona 10, Ciudad de Guatemala","Lidia Jiménez;Eduardo Magermans",NA,6,"Bernardo Arévalo;Sandra Torres;Giovanni Reyes;Manuel Conde Orellana;Zury Ríos;Edmond Mulet","Manuel Villacorta;Carlos Pineda",NA,120,NA,"moderadores","FALSE","0.0","0.0","FALSE","preguntas","FALSE","FALSE","no aplica","no aplica",0,"1",NA,2,2,8,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2,22,0.363636363636364,4.26,0.25,1.065,1,"NADA","NADA","NADA",0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"238",238,"Guatemala",2023,2023-08-14,1,2,"FALSE",NA,"Albavisión","Foro Presidenciables 2023","FALSE",NA,"Andy Carías;María Renée Pérez",NA,2,"Bernardo Arévalo;Sandra Torres","sin ausencias conocidas",NA,90,NA,NA,"TRUE","0.0","2.0","FALSE","preguntas","FALSE","TRUE","no aplica","no aplica",0,"1",NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FALSE","FALSE","FALSE","FALSE",2,2,1,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"239",239,"Guatemala",2023,2023-05-30,1,1,"FALSE","07:00:00 PM","Agexport;Tv Azteca Guate","#DebateTvAztecaGuate ""Guatemala Decide""","FALSE",NA,"Luis Armando Lamadrid","Francisco Ralda;Luis Marasiegos;Reynold Walters;Verónica Sprost;Simkhat Mijangos",5,"Edmond Mulet;Sandra Torres;Zury Ríos;Manuel Conde Orellana;Amílcar Rivera","sin ausencias conocidas",NA,105,NA,"moderadores","TRUE","0.0","1.0","FALSE","bloques;preguntas;sectores","FALSE","FALSE","Sector exportador",NA,0,"2","5",1,0,5,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",2,22,0.227272727272727,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE
"240",240,"Guatemala",2023,2023-05-31,1,1,"FALSE","04:00:00 PM","Jóvenes por la Transparencia JxT;Alianza Global de Jóvenes Políticos Guatemala;Sociedad de Debate de la Universidad del Valle de Guatemala;Agrupación Política y Constructiva;Asociación de Debate de la Escuela de Ciencia Política de la Universidad de San Carlos","“Las inquietudes de la juventud”","TRUE","Teatro Dick Smith, en el Instituto Guatemalteco Americano (IGA).","Lisa Maribella;Franco",NA,5,"Edmond Mulet;Manuel Villacorta;Francisco Arredondo;Bernardo Arévalo;Giovanni Reyes","Isaac Farchi;Sandra Torres;Zury Ríos;Rafael Espada",NA,120,NA,"moderadores","FALSE","1.0","3.0","FALSE","bloques;preguntas","TRUE","FALSE","no aplica","no aplica",0,"5",NA,2,4,9,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",2,22,0.409090909090909,24.24,0.444444444444444,10.7733333333333,1,"NADA","NADA","NADA",0,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE
"241",241,"Guatemala",2023,2023-03-29,1,1,"FALSE",NA,"CIG Cámara de la Industria de Guatemala;TV Azteca Guate;Fundación Konrad Adenauer",NA,"FALSE",NA,"Susana Morazan",NA,4,"Samuel Morales;Carlos Pineda;Edmond Mulet;Rafael Espada","Sandra Torres;sin datos;sin datos",NA,120,NA,"moderadores","FALSE","0.0","0.0","FALSE","bloques;preguntas","FALSE","FALSE","no aplica","no aplica",0,"3",NA,1,3,7,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",2,22,0.318181818181818,15.97,0.428571428571429,6.84428571428571,1,"NADA","NADA","NADA",0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE
"242",242,"Guatemala",2023,2023-05-29,1,1,"FALSE",NA,"Consejo Apostólico de Guatemala","“Dios escoge, tú eliges”","FALSE","Iglesia Lluvia de Gracia","Moderadora","Marco Antonio Ruiz;Silvio Rodriguez;Juan Pablo Abelardo;Edmundo Guillen;;Ismael Leou;Moises Fuentes",7,"Zury Ríos;Sandra Torres;Manuel Conde Orellana;Armando Castillo;Luis Lam;Amílcar Rivera;Samuel Morales","sin datos",NA,120,NA,"panel","FALSE","0.0","0.0","FALSE","preguntas","FALSE","FALSE","Iglesia",NA,0,"1","7",1,NA,NA,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2,22,NA,NA,NA,NA,NA,"NADA","NADA","NADA",0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"243",243,"Honduras",1993,1993-09-28,1,1,NA,NA,"COHEP Consejo Hondureño de Empresa Privada","En Programa ""Abriendo Brecha""?",NA,"Teatro Manuel Bonillael Bonilla",NA,NA,4,"José Oswaldo Ramos Soto;Marco Orlando Iriarte;Olban Valladares;Carlos Roberto Reina","sin ausencias conocidas",NA,NA,NA,"periodistas","NA","NA","NA","NA","NA","NA","NA","NA",NA,0,"1",NA,NA,0,4,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","NA","NA","NA","NA",1,4,1,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"244",244,"Honduras",1997,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sin datos","sin datos",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,0,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,NA,NA,NA,NA,NA,NA,"NADA","NADA","NADA",0,0,0,0,NA,NA,NA,NA,NA
"245",245,"Honduras",2001,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sin datos","sin datos",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,0,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,NA,NA,NA,NA,NA,NA,"NADA","NADA","NADA",0,0,0,0,NA,NA,NA,NA,NA
"246",246,"Honduras",2009,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sin datos","sin datos",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,0,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,NA,NA,NA,NA,NA,NA,"NADA","NADA","NADA",0,0,0,0,NA,NA,NA,NA,NA
"247",247,"Honduras",2013,2013-10-09,1,1,NA,"0.75","USAP Universidad de San Pedro Sula;Campus TV","""De Frente. Conversando con los candidatos Presidenciales""",NA,"Torre universitaria Jorge Emilio Jaar de USAP","Alberto Padilla","Senén Villanueva Henderson;Cristóbal Edmundo Corrales",8,"Orle Aníbal Solís;Romeo Vásquez Velásquez;Mauricio Villeda Bermúdez;Salvador Nasralla;Iris Xiomara Castro de Zelaya;Jorge Rafael Aguilar;Andrés Pavón Murillo;Juan Orlando Hernández","sin ausencias conocidas",NA,NA,NA,"moderadores","FALSE","0.0","0.0","1.0","bloques","FALSE","FALSE","Academia","1",0,"2","2",1,0,8,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",1,8,1,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE
"248",248,"Honduras",2017,2017-10-12,1,1,NA,NA,"USAP Universidad de San Pedro Sula;Campus TV","""De Frente, Elecciones 2017""",NA,"Torre universitaria Jorge Emilio Jaar de USAP","Alberto Padilla","José Cárleton Corrales;Elio David Alvarenga;Senén Villanueva Henderson",7,"José Alfonso Díaz Narváez;Salvador Nasralla;Eliseo Vallecillo Reyes;Lucas Evangelisto Aguilera;Luis Orlando Zelaya;Romeo Vásquez Velásquez;Isaías Fonseca Aguilar","Juan Orlando Hernández;Marlene Alvarenga.",NA,NA,NA,"moderadores","FALSE","0.0","2.0","1.0","bloques","FALSE","TRUE","Academia","1",0,"2","3",1,2,9,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",1,9,1,43.13,0.222222222222222,9.58444444444445,1,"NADA","NADA","NADA",0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE
"249",249,"Colombia",1986,1986-02-11,1,1,NA,NA,"RTI Televisión;Producciones Jes",NA,NA,"Hotel Tequendama de Bogotá","Bernardo Hoyos","Juan Gossaín;María Elvira Samper;Álvaro H. Caicedo",2,"Alvaro Gomez;Luis Carlos Galin","Virgilio Barco",NA,60,NA,"periodistas","FALSE","0.0","0.0","0.0","bloques","FALSE","FALSE","0.0",NA,0,"2","3",1,1,3,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",1,6,0.5,58.7,0.333333333333333,19.5666666666667,1,"NADA","NADA","NADA",0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"250",250,"Colombia",1986,1986-02-25,1,1,NA,NA,"RTI Televisión;Producciones Jes","""El Debate. Emisión especial de El Juicio y Panorama""",NA,"Hotel Tequendama de Bogotá","Bernardo Hoyos","Yamid Amat;Arturo Abella;Germán Castro Caicedo",2,"Alvaro Gomez;Luis Carlos Galin","Virgilio Barco",NA,60,NA,"periodistas","FALSE","0.0","0.0","0.0","bloques","FALSE","FALSE","0.0",NA,0,"2","3",1,1,3,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",1,6,0.5,58.7,0.333333333333333,19.5666666666667,1,"NADA","NADA","NADA",0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"251",251,"Colombia",1994,1994-05-12,1,1,NA,"0.916666666666667","CM&;QAP","""El Gran Debate""",NA,"estudios de Inravisión","Yamid Amat","María Isabel;María Elvira",2,"Andrés Pastrana;Ernesto Samper","sin ausencias conocidas",NA,50,NA,"moderadores;periodistas","FALSE","0.0","3.0","0.0","puntuales","TRUE","FALSE","0.0",NA,0,"2","2",1,0,2,"FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2,18,0.111111111111111,0,0,0,0,"NADA","GARANTIZAR","GARANTÍAS",0,3,2,5,TRUE,FALSE,FALSE,FALSE,FALSE
"252",252,"Colombia",1994,1994-05-17,1,1,NA,"0.4375","EL TIEMPO",NA,NA,"instalaciones de EL TIEMPO",NA,NA,2,"Andrés Pastrana;Ernesto Samper","sin ausencias conocidas",NA,60,NA,"periodistas","FALSE","0.0","3.0","0.0","monotema","TRUE","FALSE","0.0",NA,0,"1",NA,NA,0,2,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",2,18,0.111111111111111,0,0,0,0,"NADA","GARANTIZAR","GARANTÍAS",0,3,2,5,TRUE,FALSE,FALSE,FALSE,FALSE
"253",253,"Colombia",1998,1998-06-07,1,2,NA,NA,"Comisión Nacional de Televisión","""EL Debate""",NA,NA,"Bernardo Hoyos","Darío Arizmendi;Mauricio Vargas",2,"Andrés Pastrana;Horacio Serpa","sin ausencias conocidas",NA,50,NA,"periodistas","FALSE","0.0","0.0","0.0","puntuales","FALSE","FALSE","0.0",NA,0,"1","2",1,0,2,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2,2,1,0,0,0,0,"NADA","GARANTIZAR","GARANTÍAS",0,3,2,5,FALSE,FALSE,FALSE,TRUE,FALSE
"254",254,"Colombia",1998,1998-06-10,1,2,NA,"0.833333333333333","Comisión Nacional de Televisión","""EL Debate""",NA,NA,"Ana Mercedes Gómez",NA,2,"Andrés Pastrana;Horacio Serpa","sin ausencias conocidas",NA,60,NA,"moderadores","FALSE","0.0","3.0","0.0","puntuales","TRUE","FALSE","0.0",NA,0,"1",NA,1,0,2,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2,2,1,0,0,0,0,"NADA","GARANTIZAR","GARANTÍAS",0,3,2,5,FALSE,FALSE,FALSE,TRUE,FALSE
"255",255,"Colombia",2002,2002-04-11,1,1,NA,NA,"Caracol","""El país visto desde Antioquía""",NA,"Medellín",NA,NA,4,"Álvaro Uribe Vélez;Noemí Sanín;Luis Eduardo Garzón;Horacio Serpa","sin ausencias conocidas",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,0,"1",NA,NA,0,4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,11,0.363636363636364,0,0,0,0,"NADA","GARANTIZAR","GARANTÍAS",0,3,2,5,TRUE,FALSE,FALSE,FALSE,FALSE
"256",256,"Colombia",2002,2002-03-19,1,1,NA,"0.875","EL TIEMPO;RCN;Revista Semana",NA,NA,NA,"Juan Gossaín","Rafael Santos;Alejandro Santos;Jorge Alfredo Vargas",5,"Horacio Serpa;Alvaro Uribe Vélez;Luis Eduardo Garzón;Noemí Sanín;Harold Bedoy","Ingrid Betancourt",NA,150,NA,"moderadores;periodistas","FALSE","0.0","3.0","0.0","bloques","TRUE","TRUE","0.0",NA,0,"3","3",1,1,6,"FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",1,11,0.545454545454545,0.46,0.166666666666667,0.0766666666666667,1,"NADA","GARANTIZAR","GARANTÍAS",0,3,2,5,TRUE,FALSE,FALSE,FALSE,FALSE
"257",257,"Colombia",2006,2006-05-15,1,1,NA,"0.458333333333333","Revista Semana;Vanguardia Liberal;Cámara de Comercio de Bucaramanga;Universidad Autónoma de Bucaramanga",NA,NA,NA,"Alejandro Santos Rubino;Sebastián Hiller Galvis",NA,2,"Antanas Mockus;Horacio Serpa","Carlos Gaviria;Álvaro Uribe Vélez",NA,NA,NA,"periodistas",NA,NA,NA,NA,"puntuales","NA","NA","0.0",NA,0,"4",NA,2,2,4,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",1,7,0.571428571428571,84.37,0.5,42.185,1,"NADA","GARANTIZAR","GARANTÍAS",0,3,2,5,TRUE,TRUE,TRUE,FALSE,FALSE
"258",258,"Colombia",2006,2006-05-17,1,1,NA,NA,"Universidad Sergio Arboleda;País Libre;Revista Semana",NA,NA,"Universidad Sergio Arboleda",NA,NA,2,"Antanas Mockus;Enrique Parejo","Carlos Gaviria;Álvaro Uribe Vélez;Horacio Serpa",NA,NA,NA,NA,"NA","NA","NA","NA","monotema",NA,NA,NA,NA,0,"3",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FALSE","FALSE","TRUE","FALSE",1,7,0.714285714285714,96.2,0.6,57.72,1,"NADA","GARANTIZAR","GARANTÍAS",0,3,2,5,TRUE,TRUE,TRUE,FALSE,FALSE
"259",259,"Colombia",2006,2006-04-06,1,1,NA,"0.833333333333333","CNN en Español;Caracol","“Foro Presidencial, Colombia 2006”",NA,"estudio 2 de Caracol Televisión en Bogotá","Darío Fernando Patiño;Angela Patricia Janiot",NA,4,"Antanas Mockus;Horacio Serpa;Carlos Gaviria;Alvaro Leyva","Álvaro Uribe Vélez",NA,NA,NA,"moderadores","FALSE","0.0","0.0","0.0","puntuales","FALSE","FALSE","0.0",NA,0,"2",NA,2,1,5,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",1,7,0.714285714285714,62.35,0.2,12.47,1,"NADA","GARANTIZAR","GARANTÍAS",0,3,2,5,TRUE,FALSE,FALSE,FALSE,FALSE
"260",260,"Colombia",2006,2006-04-23,1,1,NA,"0.875","City TV",NA,NA,NA,"Roberto Pombo",NA,3,"Horacio Serpa;Carlos Gaviria;Antanas Mockus","Álvaro Uribe Vélez;Alvaro Leyva",NA,NA,NA,"moderadores","NA","NA","NA","NA","NA","NA","NA",NA,NA,0,"1",NA,1,2,5,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","NA","NA","NA","NA",1,7,0.714285714285714,62.5,0.4,25,1,"NADA","GARANTIZAR","GARANTÍAS",0,3,2,5,TRUE,FALSE,FALSE,FALSE,FALSE
"261",261,"Colombia",2010,2010-03-23,1,1,NA,"0.916666666666667","RCN;FM Radio;Revista Semana",NA,NA,"Estudios RCN","Clara Elvira Ospina","Yolanda Ruiz;Vicky Dávila;Alejandro Santos;Claudia Gurisatti;Clara Elvira Ospina",7,"Antanas Mockus;Noemí Sanín;Gustavo Petro;Germán Vargas Lleras;Rafael Pardo;Juan Manuel Santos;Sergio Fajardo","sin ausencias conocidas","2.0",120,NA,"periodistas;duelo","FALSE","0.0","4.0","0.0","puntuales","FALSE","FALSE","0.0",NA,0,"3","5",1,0,7,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2,9,0.777777777777778,0,0,0,0,"NADA","GARANTIZAR","GARANTÍAS",0,3,2,5,TRUE,FALSE,FALSE,FALSE,FALSE
"262",262,"Colombia",2010,2010-04-18,1,1,NA,NA,"Caracol",NA,NA,NA,"Darío Arizmendi;Fidel Cano;Darío Fernando Patiño",NA,6,"Antanas Mockus;Noemí Sanín;Gustavo Petro;Germán Vargas Lleras;Rafael Pardo;Juan Manuel Santos","sin ausencias conocidas",NA,150,NA,"moderadores;duelo;expertos","FALSE","0.0","4.0","0.0","puntuales","FALSE","FALSE","Profesionales","4",0,"1",NA,3,0,6,"FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2,9,0.666666666666667,0,0,0,0,"NADA","GARANTIZAR","GARANTÍAS",0,3,2,5,TRUE,FALSE,FALSE,FALSE,FALSE
"263",263,"Colombia",2010,2010-04-27,1,1,NA,NA,"City TV;EL TIEMPO;Radio W",NA,NA,NA,"Alberto Casas;Roberto Pombo",NA,6,"Antanas Mockus;German Vargas Lleras;Noemí Sanín;Gustavo Petro;Rafael Pardo;Juan Manuel Santos","sin ausencias conocidas",NA,NA,NA,"moderadores;libre","NA","0.0","5.0","0.0","puntuales;libre","FALSE","FALSE",NA,NA,0,"3",NA,2,0,6,"FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",2,9,0.666666666666667,0,0,0,0,"NADA","GARANTIZAR","GARANTÍAS",0,3,2,5,TRUE,FALSE,FALSE,FALSE,FALSE
"264",264,"Colombia",2010,2010-05-18,1,1,NA,"0.916666666666667","NTN24 de RCN;La Silla Vacía;MSN","""Yo decido""",NA,NA,"1mujer","Hassan Nassar;Juanita León",6,"Gustavo Petro;Germán Vargas Lleras;Noemí Sanín;Juan Manuel Santos;Rafael Pardo;Antanas Mockus","sin ausencias conocidas",NA,90,NA,"virtuales;periodistas","NA","3.0","2.0","0.0","puntuales","NA","TRUE",NA,NA,0,"3","2",1,0,6,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2,9,0.666666666666667,0,0,0,0,"NADA","GARANTIZAR","GARANTÍAS",0,3,2,5,TRUE,FALSE,FALSE,FALSE,FALSE
"265",265,"Colombia",2010,2010-05-25,1,1,NA,NA,"City TV;EL TIEMPO;Radio W",NA,NA,NA,"Alberto Casas;Roberto Pombo",NA,6,"Antanas Mockus;German Vargas Lleras;Noemí Sanín;Gustavo Petro;Rafael Pardo;Juan Manuel Santos","sin ausencias conocidas",NA,NA,NA,"moderadores;libre","NA","0.0","5.0","0.0","puntuales;libre","FALSE","FALSE",NA,NA,0,"3",NA,2,0,6,"FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",2,9,0.666666666666667,0,0,0,0,"NADA","GARANTIZAR","GARANTÍAS",0,3,2,5,TRUE,FALSE,FALSE,FALSE,FALSE
"266",266,"Colombia",2010,2010-06-09,1,2,NA,"0.875","City TV;EL TIEMPO;Radio W",NA,NA,NA,"Alberto Casas;Roberto Pombo",NA,2,"Antanas Mockus;Juan Manuel Santos","sin ausencias conocidas",NA,NA,NA,"moderadores;libre","NA","NA","5.0","0.0","puntuales;libre","FALSE","FALSE",NA,NA,0,"3",NA,2,0,2,"FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",2,2,1,0,0,0,0,"NADA","GARANTIZAR","GARANTÍAS",0,3,2,5,TRUE,FALSE,FALSE,FALSE,FALSE
