"","cat_pais","ncat_eleccion","ncat_ronda","n_candidaturas","n_debates_eleccion","dico_debates_eleccion","n_debates_frontrunner_presente","n_debates_frontycha_presentes","n_debates_frontORcha_presentes","dico_frontrunner_presente","dico_frontycha_presentes","dico_frontORcha_presentes","lagged_n_debates_eleccion","lagged_n_debates_frontrunner_presente","lagged_n_debates_frontORcha_presentes","lagged_dico_debates_eleccion","lagged_dico_frontrunner_presente","lagged_dico_frontORcha_presentes","lagged_all_previous_elec","lagged_all_previous_elec_frontrunner_presente","lagged_all_previous_debates","lagged_all_previous_debates_frontrunner_presente","lagged_dico_any_previous_elec","lagged_dico_any_previous_elec_frontrunner_presente","electionid","turnout","sd_mean_encuestas_candidato","sd_vote_","concentracion","competitividad","incumbente","frontrunner","winner","challenger","previous_year","start_year","mean_prop_elecciones_con_debates_periodo_previo","n_elecciones_año_anterior_region","n_elecciones_año_anterior_region_con_debates","n_elecciones_año_anterior_region_con_frontrunner","prop_elecciones_año_anterior_region_con_debates","prop_elecciones_año_anterior_region_con_frontrunner","cat_primer_debate","ncat_regmedios","ncat_regestado","ncat_regcandidatos","ncat_totreg","average_confianza_tv","average_confianza_ppols","median_confianza_tv","median_confianza_ppols","average_scaled_confianza_tv","average_scaled_confianza_ppols","sd_confianza_tv","sd_confianza_ppols","dico_confianza_tv_0","dico_confianza_tv_1","dico_confianza_tv_2","dico_confianza_tv_3","dico_confianza_ppols_0","dico_confianza_ppols_1","dico_confianza_ppols_2","dico_confianza_ppols_3","average_dias_tv","median_dias_tv","sd_dias_tv","int_average_confianza_tv","int_average_confianza_ppols","int_average_dias_tv","wave","average_confianza_medios","average_scaled_confianza_medios","average_confianza_medios_recat","average_confianza_tv_medios_latin_lapop","average_scaled_confianza_tv_medios_latin_lapop","int_average_confianza_tv_medios_latin_lapop","int_average_scaled_confianza_tv_medios_latin_lapop","año_reforma","consec_reforma_pais","prohibicion_propaganda","acceso_gratuito","distribucion_tiempos","franja_presidente","cname","cname_year","version","egov_hci","wdi_litrad","undp_hdi","wdi_popurb","wvs_pmi4","wvs_pmi12","ihme_hle_0104t","who_let","wdi_gdpcappppcon2017","wdi_internet","egov_tii","rsf_pfi","wvs_confpr","wvs_conftv","bti_foe","diat_ti","nelda_mbbe","atop_transyr","nelda_fme","p_durable","bmr_demdur","bmr_dem","bmr_dembr","bmr_demtran","gol_pest","p_polity2","ideavt_prescv","ideavt_presvt","chga_demo","cses_pc","gol_enep","gol_enep1","gol_enpres","wvs_confpp","nelda_vcdbe","bti_ci","jw_persr"
"205","Chile",2021,1,7,9,1,8,5,8,1,1,1,8,6,7,1,1,1,7,7,31,27,1,1,"Chile 2021-11-21",47.33,7.71522172312883,9.23421531783791,41.2533333333333,5.15333333333333,NA,"Gabriel Boric","Jose Antonio Kast","Jose Antonio Kast",2020,2017,0.679166666666667,2,1,1,0.5,0.5,1989,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1.10572997461989,0.4898650801577,NA,NA,NA,NA,NA,NA,NA,1.10572997461989,-0.327962105542283,NA,NA,NA,NA,NA,NA,"Chile","Chile 2021","QoGStdTSjan24",0.88529998,NA,0.85500002,87.817,NA,NA,NA,NA,25412.7520725665,90.19336882,0.7999,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,55.64,NA,NA,NA,NA,NA,NA,NA,5,NA
"206","Peru",1990,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Peru 1990-04-08",78.56,14.5388081001237,12.4177224159666,56.7333333333333,30.1333333333333,"Luis Alva Castro","Mario Vargas Llosa","Mario Vargas Llosa","Luis Alva Castro",1989,1985,0.222222222222222,9,5,1,0.555555555555556,0.111111111111111,1990,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru","Peru 1990","QoGStdTSjan24",NA,NA,0.62099999,68.901,NA,NA,62.990692,NA,5240.25762333255,0,NA,NA,NA,NA,NA,56,3,0,0,10,1,0,3,-1,2,8,1,79.66,0,NA,5.02,5.035,3.99,NA,1,NA,5
"207","Peru",2000,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"Peru 2000-04-09",82.83,13.7296597606371,19.5860200385985,57.0966666666667,23.7366666666667,"Alberto Fujimori","Alberto Fujimori","Alberto Fujimori","Alejandro Toledo Manrique",1999,1995,0.278571428571429,7,1,0,0.142857142857143,0,1990,0,0,0,0,1.17976424361493,0.786934673366834,1,1,-0.24799787066953,0.000284345616817934,0.903452975900891,0.792844096479061,0.256214149139579,0.354684512428298,0.293499043977055,0.0688336520076482,0.406309751434034,0.3565965583174,0.173040152963671,0.0152963671128107,3.21095334685598,3,0.793451436180955,1.17976424361493,0.786934673366834,3.21095334685598,NA,NA,NA,NA,1.17976424361493,-0.24799787066953,1.17976424361493,-0.24799787066953,NA,NA,NA,NA,NA,NA,"Peru","Peru 2000","QoGStdTSjan24",NA,NA,0.676,73.042,NA,NA,66.295181,74.4,6375.61631586323,3.076430611,NA,NA,NA,NA,NA,62,1,0,0,0,11,0,3,0,NA,4,1,82.58,0,0.18365473,NA,NA,NA,NA,1,NA,5
"208","Peru",2001,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,2000,0.285714285714286,7,2,2,0.285714285714286,0.285714285714286,1990,0,0,0,0,1.49408284023669,0.953629032258065,2,1,0.091496885290312,0.196873949101474,0.857844872522043,0.790883305622187,0.128054740957967,0.357771260997067,0.392961876832845,0.112414467253177,0.303030303030303,0.432062561094819,0.211143695014663,0.0234604105571848,3.0441478439425,3,0.789903946903992,1.49408284023669,0.953629032258065,3.0441478439425,NA,NA,NA,NA,1.49408284023669,0.091496885290312,1.49408284023669,0.091496885290312,NA,NA,NA,NA,NA,NA,"Peru","Peru 2001","QoGStdTSjan24",NA,NA,0.68400002,73.448,1.9378415,2.3937063,66.860954,NA,6329.41288016819,7.578762957,NA,NA,2.1672263,2.2079141,NA,65,3,0,0,0,1,1,3,1,2,9,1,81.37,1,0.27098539,6.6,6.63575006888665,3.72,1.824124,0,NA,5
"209","Peru",2006,1,20,0,0,0,0,0,0,0,0,1,NA,NA,1,NA,NA,2,NA,2,NA,1,NA,"Peru 2006-04-09",88.7099990844727,12.5157059728562,11.1131148672584,63.9502436518669,2.35700911283493,NA,"Lourdes Flores","Ollanta Moises Humala Tasso","Ollanta Moises Humala Tasso",2005,2001,0.5,2,1,0,0.5,0,1990,0,0,0,0,1.62257792754844,0.800675675675676,2,1,0.230284118301022,0.0164896822181576,0.779649957961365,0.782824642245457,0.0775,0.325,0.48,0.106666666666667,0.4075,0.380833333333333,0.185833333333333,0.0125,3.2001982160555,3,0.771233782956248,1.62257792754844,0.800675675675676,3.2001982160555,2006,4.34146341463415,-0.0607598110160465,2.38675958188153,1.62257792754844,0.230284118301022,1.62257792754844,0.230284118301022,NA,NA,NA,NA,NA,NA,"Peru","Peru 2006","QoGStdTSjan24",NA,88.6993408203125,0.69099998,75.421,1.942944,2.270834,68.415321,NA,7938.43495182095,20.7,NA,NA,1.9853051,2.0205364,NA,64,0,0,0,5,6,1,3,0,2,9,1,87.71,1,0.3946054,7.31,8.45087844229744,4.52,1.5601033,0,NA,NA
"210","Peru",2011,1,11,3,1,3,3,3,1,1,1,1,1,1,1,1,1,3,NA,3,NA,1,NA,"Peru 2011-04-10",82.5400009155273,4.07196149386568,8.27823538489936,47.490407535008,3.43992982591901,NA,"Alejandro Toledo Manrique","Ollanta Moises Humala Tasso","Keiko Fujimori Higuchi",2010,2006,0.577655677655678,7,7,7,1,1,1990,0,0,0,0,1.38978723404255,0.77008547008547,1,1,-0.0211525466972267,-0.0195866219081065,0.879192291747122,0.705079330151949,0.17,0.349166666666667,0.368333333333333,0.0916666666666667,0.375833333333333,0.451666666666667,0.143333333333333,0.00416666666666667,3.2258064516129,3,0.703094710498107,1.38978723404255,0.77008547008547,3.2258064516129,NA,NA,NA,NA,1.38978723404255,-0.0211525466972267,1.38978723404255,-0.0211525466972267,NA,NA,NA,NA,NA,NA,"Peru","Peru 2011","QoGStdTSjan24",0.79418999,NA,0.73199999,76.617,NA,NA,68.241219,NA,10539.981964216,36.01,0.25854,NA,NA,NA,8,NA,0,0,0,10,11,1,3,0,2,9,1,82.54,NA,0.49047932,5.71,5.71,4.47,NA,0,5,NA
"211","Peru",2016,1,10,2,1,1,1,1,1,1,1,4,4,4,1,1,1,4,NA,7,NA,1,NA,"Peru 2016-04-10",82.95,11.4922427248654,13.7658080038914,46.8041666666667,20.6458333333333,NA,"Keiko Fujimori Higuchi","Keiko Fujimori Higuchi","Pedro Pablo Kuczynski",2015,2011,0.716666666666667,4,4,2,1,0.5,1990,0,0,0,0,NA,0.701198630136986,NA,1,NA,-0.100827742728638,NA,0.795616914184797,0,0,0,0,0.478333333333333,0.325833333333333,0.150833333333333,0.0183333333333333,NA,NA,NA,1.30288079698885,0.701198630136986,NA,2016,4.20562523755226,-0.135544165429267,2.28973231253733,2.28973231253733,-0.135544165429267,2.28973231253733,-0.135544165429267,NA,NA,NA,NA,NA,NA,"Peru","Peru 2016","QoGStdTSjan24",NA,94.1736679077148,0.76499999,77.539,NA,NA,69.473076,NA,12321.3181539792,45.46174069,NA,NA,NA,NA,NA,NA,0,0,0,15,16,1,3,0,2,9,1,80.09,NA,0.375,5.019402,5.019402,4.027736,NA,1,NA,NA
"212","Peru",2021,1,18,3,1,3,3,3,1,1,1,4,3,3,1,1,1,5,NA,11,NA,1,NA,"Peru 2021-04-11",70.04,4.3596199448045,5.30431609453747,26.475,2.44166666666667,NA,"Yonhy Lescano","Pedro Castillo","Keiko Fujimori Higuchi",2020,2016,0.693333333333333,2,1,1,0.5,0.5,1990,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1.0750100040016,0.426275910284753,NA,2021,3.28075916230366,-0.644719964471839,1.62911368735976,1.62911368735976,-0.644719964471839,1.62911368735976,-0.644719964471839,NA,NA,NA,NA,NA,NA,"Peru","Peru 2021","QoGStdTSjan24",0.82069999,NA,0.76200002,78.5,NA,NA,NA,NA,12533.8414170958,71.10782643,0.62669998,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,74.57,NA,0.15281276,NA,NA,NA,NA,NA,5,NA
"213","Ecuador",1979,1,6,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978,1968,0.1,6,0,0,0,0,1979,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador","Ecuador 1979","QoGStdTSjan24",NA,NA,NA,46.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,1,1,1,1,2,9,1,80.49,1,NA,6.4,6.4,4.76,NA,3,NA,1
"214","Ecuador",1984,1,9,0,0,0,0,0,0,0,0,2,NA,NA,1,NA,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983,1979,0.233333333333333,2,1,0,0.5,0,1979,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador","Ecuador 1984","QoGStdTSjan24",NA,NA,NA,50.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,0,0,0,5,6,1,1,0,2,9,1,78.13,1,NA,10.32,10.32,5.17,NA,3,NA,1
"215","Ecuador",1988,1,10,0,0,0,0,0,0,0,0,1,NA,NA,1,NA,NA,2,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,1984,0.222222222222222,0,0,0,0,0,1979,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,"Ecuador_01",0,0,"00.No corresponde",-999,"Ecuador","Ecuador 1988","QoGStdTSjan24",NA,NA,NA,53.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,3,0,0,9,10,1,1,0,2,9,1,77.7,1,NA,8.14,8.14,6.57,NA,3,NA,1
"216","Ecuador",1992,1,12,2,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,2,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1988,0.222222222222222,2,0,0,0,0,1979,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,"Ecuador_01",0,0,"00.No corresponde",-999,"Ecuador","Ecuador 1992","QoGStdTSjan24",NA,NA,0.65799999,56.226,NA,NA,64.029671,NA,8279.56827624721,0.005118035,NA,NA,NA,NA,NA,61,0,0,0,13,14,1,1,0,2,9,1,73.1,1,NA,7.79,7.79,4.5,NA,0,NA,1
"217","Ecuador",1996,1,9,0,0,0,0,0,0,0,0,2,NA,NA,1,NA,NA,3,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1992,0.5125,4,1,0,0.25,0,1979,0,0,0,0,1.74158249158249,0.83220910623946,2,1,0.358820660074481,0.0536783708593274,1.00028042610428,0.890460276439666,0.1125,0.318333333333333,0.271666666666667,0.2875,0.418333333333333,0.3875,0.1125,0.07,3.17191719171917,3,0.879272742269868,1.74158249158249,0.83220910623946,3.17191719171917,NA,NA,NA,NA,1.74158249158249,0.358820660074481,1.74158249158249,0.358820660074481,1986,"Ecuador_01",0,0,"00.No corresponde",-999,"Ecuador","Ecuador 1996","QoGStdTSjan24",NA,NA,0.67400002,58.277,NA,NA,65.18663,NA,8487.08619825399,0.086161276,NA,NA,NA,NA,NA,58,0,0,0,17,18,1,1,0,2,9,1,71.71,1,NA,6.43,6.43,4.82,NA,0,NA,1
"218","Ecuador",1998,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,1996,0.25,2,1,0,0.5,0,1979,0,0,0,0,1.59949409780776,0.650592216582064,2,0,0.205351329631623,-0.160509994969904,0.982874324590798,0.846717317821234,0.1575,0.281666666666667,0.348333333333333,0.200833333333333,0.536666666666667,0.304166666666667,0.0958333333333333,0.0483333333333333,NA,NA,NA,1.59949409780776,0.650592216582064,3.35972103932568,NA,NA,NA,NA,1.59949409780776,0.205351329631623,1.59949409780776,0.205351329631623,1986,"Ecuador_01",0,0,"00.No corresponde",-999,"Ecuador","Ecuador 1998","QoGStdTSjan24",NA,NA,0.68400002,59.291,NA,NA,65.592545,NA,8825.48697397826,0.125272771,NA,NA,NA,NA,NA,61,0,0,0,19,20,1,1,0,3,9,1,70.13,1,NA,6.18,6.18,4.1,NA,0,NA,1
"219","Ecuador",2002,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,1998,0.294642857142857,4,1,0,0.25,0,1979,0,0,0,0,1.5755033557047,0.442159383033419,2,0,0.179438987113198,-0.40632352083282,0.941266229171368,0.694159510264165,0.145,0.305,0.37,0.173333333333333,0.640833333333333,0.249166666666667,0.0666666666666667,0.0158333333333333,3.55985915492958,4,0.687156932402426,1.5755033557047,0.442159383033419,3.55985915492958,NA,NA,NA,NA,1.5755033557047,0.179438987113198,1.5755033557047,0.179438987113198,2000,"Ecuador_02",0,0,"00.No corresponde",-999,"Ecuador","Ecuador 2002","QoGStdTSjan24",0.87,NA,0.69800001,61.118,NA,NA,65.545815,NA,8589.28386673127,4.260796915,0.088710003,NA,NA,NA,NA,57,0,0,0,2,3,0,2,0,3,6,1,62.89,1,NA,NA,NA,6.84,NA,0,NA,3
"220","Ecuador",2006,1,13,3,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,3,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,2002,0.5625,2,1,0,0.5,0,1979,0,0,0,0,1.40334728033473,0.452181208053691,1,0,-0.00650637349511771,-0.39450436498356,0.799699802804305,0.657753810029849,0.1325,0.395,0.4025,0.0658333333333333,0.628333333333333,0.288333333333333,0.0691666666666667,0.0075,3.54309545875811,4,0.658712172728494,1.40334728033473,0.452181208053691,3.54309545875811,2006,4.39254615116684,-0.0326367195897288,2.42324725083346,1.40334728033473,-0.00650637349511771,1.40334728033473,-0.00650637349511771,2006,"Ecuador_04",0,0,"00.No corresponde",-999,"Ecuador","Ecuador 2006","QoGStdTSjan24",NA,NA,0.72000003,61.907,NA,NA,64.931992,NA,9792.42181991219,7.2,NA,NA,NA,NA,NA,56,0,0,0,6,4,1,2,0,3,7,1,76.01,1,NA,6.11,6.39214810994428,5.35,NA,0,NA,NA
"221","Ecuador",2017,1,8,1,1,0,0,1,0,0,1,1,0,1,1,0,1,5,NA,9,NA,1,NA,"Ecuador 2017-02-19",81.63,11.7709436484506,14.6324861182234,54.685,15.2,"Lenin Moreno","Lenin Moreno","Lenin Moreno","Guillermo Lasso",2016,2013,0.833333333333333,4,3,2,0.75,0.5,1979,1,1,1,3,NA,0.858714043993232,NA,1,NA,0.0849367483956625,NA,0.784807718107052,0,0,0,0,0.361666666666667,0.421666666666667,0.180833333333333,0.0208333333333333,NA,NA,NA,1.34062358434369,0.858714043993232,NA,NA,NA,NA,NA,NA,NA,2.19247717036555,-0.0329711245930766,2012,"Ecuador_06",1,0,"00.No corresponde",-999,"Ecuador","Ecuador 2017","QoGStdTSjan24",0.73949999,92.8297882080078,0.76200002,63.67,NA,NA,66.432663,NA,11679.4302342769,55.8,0.36989999,NA,NA,NA,5,NA,0,0,0,17,15,1,2,0,NA,5,1,81.69,NA,NA,NA,NA,NA,NA,0,4,NA
"222","Ecuador",2021,1,16,4,1,1,1,4,1,1,1,1,0,1,1,0,1,6,NA,10,NA,1,NA,"Ecuador 2021-02-07",80.99,8.77254219788271,9.91889070998701,52.0338461538462,6.76153846153846,NA,"Andres Arauz","Andres Arauz","Guillermo Lasso",2020,2017,0.679166666666667,2,1,1,0.5,0.5,1979,4,4,3,11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1.07763240756211,0.491313860229942,NA,2021,4.06331727460427,-0.213890395962903,2.18808376757448,2.18808376757448,-0.213890395962903,2.18808376757448,-0.213890395962903,NA,NA,NA,NA,NA,NA,"Ecuador","Ecuador 2021","QoGStdTSjan24",0.7748,94.4835891723633,0.74000001,64.361,NA,NA,NA,NA,10668.7582914222,76.20289766,0.52689999,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,80.99,NA,NA,NA,NA,NA,NA,NA,4,NA
"223","Ecuador",2023,1,8,1,1,NA,NA,NA,NA,NA,NA,5,2,5,1,1,1,7,NA,15,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2021,0.916666666666667,6,5,5,0.833333333333333,0.833333333333333,1979,4,4,3,11,1.08626465661642,0.52228763666947,1,0,-0.348986548436521,-0.311824932428231,0.92198387559859,0.742334211914465,0.2925,0.415,0.196666666666667,0.0908333333333333,0.600833333333333,0.284166666666667,0.0841666666666667,0.0216666666666667,NA,NA,NA,1.08626465661642,0.52228763666947,NA,2023,3.76367064739158,-0.378857859820221,1.97405046242256,1.08626465661642,-0.348986548436521,1.08626465661642,-0.348986548436521,NA,NA,NA,NA,NA,NA,"Ecuador","Ecuador 2023","QoGStdTSjan24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,82.93,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","Uruguay",1999,1,5,0,0,0,0,0,0,0,0,2,NA,NA,1,NA,NA,3,NA,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1994,0.35,8,4,0,0.5,0,1984,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1.33271388904957,1.14890105516073,2.75798194044893,NA,NA,NA,NA,NA,NA,1.33271388904957,-0.0827973285792223,1998,"Uruguay_01",0,1,"01.Igualitaria",-999,"Uruguay","Uruguay 1999","QoGStdTSjan24",NA,NA,0.74699998,91.743,NA,NA,65.239632,NA,15114.3496274249,9.972765285,NA,NA,NA,NA,NA,70,0,0,0,14,15,1,2,0,2,10,1,91.84,1,NA,3.12,3.12,3.41,NA,0,NA,3
"225","Uruguay",2009,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,8,NA,1,NA,"Uruguay 2009-10-25",89.85,19.4428790375163,19.1337683603274,77.5888888888889,13.0777777777778,"Jose Mujica","Jose Mujica","Jose Mujica","Luis Alberto Lacalle Herrera",2008,2004,0.470512820512821,2,1,0,0.5,0,1984,0,0,0,0,1.53872053872054,1.40292096219931,2,1,0.139709955456252,0.726742643780217,0.808140373763036,0.895210370146203,0.111666666666667,0.321666666666667,0.468333333333333,0.0883333333333333,0.170833333333333,0.338333333333333,0.36,0.100833333333333,2.58802816901408,3,0.895016640555362,1.53872053872054,1.40292096219931,2.58802816901408,NA,NA,NA,NA,1.53872053872054,0.139709955456252,1.53872053872054,0.139709955456252,2004,"Uruguay_02",0,1,"01.Igualitaria",-999,"Uruguay","Uruguay 2009","QoGStdTSjan24",0.95986003,98.2672271728516,0.77999997,94.209,NA,NA,66.555969,NA,18174.0081868493,41.8,0.31829,NA,NA,NA,10,71,0,0,0,24,25,1,2,0,2,10,1,89.18,NA,0.8004269,2.75,2.75,2.73,NA,0,1,NA
"226","Uruguay",2014,1,7,1,1,0,0,1,0,0,1,1,0,0,1,0,0,4,NA,9,NA,1,NA,"Uruguay 2014-10-26",90.51,17.5266716166871,19.8797610649625,71.2428571428571,11.9857142857143,"Tabare Vazquez","Tabare Vazquez","Tabare Vazquez","Luis Alberto Lacalle Pou",2013,2009,0.623809523809524,6,5,3,0.833333333333333,0.5,1984,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1.46602725606963,1.13445056209274,NA,2014,4.62025316455696,0.0927251069421267,2.58589511754069,2.58589511754069,0.0927251069421267,2.58589511754069,0.0927251069421267,2014,"Uruguay_03",0,1,"03.Mixta",-999,"Uruguay","Uruguay 2014","QoGStdTSjan24",NA,98.4359283447266,0.80800003,94.945,NA,NA,66.790649,NA,22722.0501071331,61.46,NA,NA,NA,NA,NA,NA,0,0,0,29,30,1,2,0,2,10,1,88.57,NA,NA,2.736155,2.736155,2.73718,NA,0,NA,NA
"227","Uruguay",2019,1,11,1,1,1,1,1,1,1,1,1,0,1,1,0,1,5,NA,10,NA,1,NA,"Uruguay 2019-10-27",90.13,13.9294978181204,15.3248718319817,61.4,11.6333333333333,"Daniel Martinez","Daniel Martinez","Daniel Martinez","Luis Alberto Lacalle Pou",2018,2014,0.793333333333333,9,6,6,0.666666666666667,0.666666666666667,1984,4,4,3,11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1.43831677381648,0.932317213705722,NA,NA,NA,NA,NA,NA,NA,1.43831677381648,0.0312640918328174,2014,"Uruguay_03",0,1,"03.Mixta",-999,"Uruguay","Uruguay 2019","QoGStdTSjan24",0.85140002,98.7703475952148,0.82099998,95.426,NA,NA,66.945679,77.1,23552.842731429,83.35153377,0.8574,NA,NA,NA,10,NA,0,NA,0,NA,35,1,2,0,NA,NA,1,90.13,NA,0.89424706,NA,NA,NA,NA,0,1,NA
"228","Guatemala",1985,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984,1982,0.277777777777778,6,2,0,0.333333333333333,0,1985,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,"Guatemala_01",0,1,"01.Igualitaria",-999,"Guatemala","Guatemala 1985","QoGStdTSjan24",NA,NA,NA,40.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,0,0,0,16,0,3,0,3,-1,1,60.21,0,NA,NA,NA,3.42,NA,1,NA,1
"229","Guatemala",1991,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Guatemala 1990-11-11",56.44,8.43654528206281,9.39344622595988,39.7333333333333,4.86666666666667,"Alfonso Cabrera","Jorge Carpio","Jorge Carpio","Jorge Serrano Elias",1990,1985,0.244444444444444,6,2,1,0.333333333333333,0.166666666666667,1985,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,"Guatemala_01",0,1,"01.Igualitaria",-999,"Guatemala","Guatemala 1991","QoGStdTSjan24",NA,NA,0.48800001,42.323,NA,NA,55.191029,NA,5611.54226479013,0,NA,NA,NA,NA,NA,44,1,0,0,5,6,1,3,0,2,3,0,45.26,1,NA,7.01,7.06,5.27,NA,1,NA,1
"230","Guatemala",1995,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,1991,0.45,10,5,1,0.5,0.1,1985,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,"Guatemala_01",0,1,"01.Igualitaria",-999,"Guatemala","Guatemala 1995","QoGStdTSjan24",NA,NA,0.50800002,43.654,NA,NA,57.321404,NA,6033.04269462534,0.002998005,NA,NA,NA,NA,NA,45,0,1,0,9,10,1,3,0,2,3,0,36.91,1,NA,5.9,6.035,4.75,NA,1,NA,1
"231","Guatemala",1999,1,11,0,0,0,0,0,0,0,0,1,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,"Guatemala 1999-11-07",53.76,19.0227933455281,19.0176956192559,75.8,16.6,"Oscar Berger","Alfonso Portillo","Alfonso Portillo","Oscar Berger",1998,1995,0.3125,8,4,0,0.5,0,1985,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1.17609402592928,0.863155202241854,3.147663211493,NA,NA,NA,NA,NA,NA,1.17609402592928,-0.251962063914547,1985,"Guatemala_01",0,1,"01.Igualitaria",-999,"Guatemala","Guatemala 1999","QoGStdTSjan24",NA,NA,0.542,44.995,NA,NA,58.968948,NA,6428.04797639113,0.592652945,NA,NA,NA,NA,NA,52,0,0,0,3,14,1,3,0,2,8,0,40.39,1,NA,3.76,3.765,2.97,NA,1,NA,1
