"","cat_pais","ncat_eleccion","ncat_ronda","dico_debates_eleccion","eng_cat_pais","nec","source_nec","volatility","newparties","withinsv","source_volatility","alineamiento","source_alineamiento","marginvic","source_marginvic","ntc","source_ntc","all_ntc_caro","dico_reeleccion","dico_oficialista","voteshareincumbent","source_voteshareincumbent","exapprovalsmoothed","exapprovalnotsmoothed","source_exapproval","proptv","source_proptv","prohibicionpropaganda","accesogratuito","source_accesomedios","regulacionordinal","regulaciondico","regulacionobligatoriodico","regulaciongarantiasdico","regulacionposibilidaddico","source_regulacion","propindivinternet2","propindivinternet","source_propindivinternet2","source_propindivinternet","satisfaccion","source_satisfaccion","prop_elec_usa_ciclo","n_debates_usa_ciclo","dico_debates_usa_ciclo","source_debates_usa_ciclo","avgpropdebatesregionxciclo","lagpropdebatesregion","lagndebatesregion","source_region","X","dico_debates_pastelection","dico_2_eleccondebatesseguidos","dico_3_eleccondebatesseguidos","dico_4_eleccondebatesseguidos","dico_5_eleccondebatesseguidos","dico_6_eleccondebatesseguidos","dico_7_eleccondebatesseguidos","cumsum_pastciclos","source_lagged"
"188","Panama",2019,1,1,"Panama",3.89589908312353,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,31.6,"Proyectado. Ultimo valor disponible LAPOP",-2.36,"Caluclo propio con base en datos desagregados por candidato",7,"Calculo propio con base en datos de candidatos",7,0,1,10.83,"Instituto Electoral de la Ciudad de Mexicohttps://www.iecm.mx/www/sites/VotoChilango/docs/InformeEleccionesGeneralesenPanama.pdf - ",35.984161,39.55669,"Carlin et al (2023)",93.1,"Promedio de valores provenientes de:NA;Valor proyectado segun ultimo valor disponible LAPOP",0,1,"Freidenberg (2020)",10,1,0,1,0,"Franco H. (2022)",63.6284,63.6284,"UIT, con base en: Instituto Nacional de Estadística y Censo","UIT, con base en: Instituto Nacional de Estadística y Censo",0.256645926876202,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Proyectado. Ultimo valor disponible Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.793333333333333,0.666666666666667,6,"Calculo con base en data recabada para Franco H. (2022)",188,1,1,1,0,0,NA,NA,4,"Calculo con base en data recabada para Franco H. (2022)"
"189","Paraguay",1989,1,0,"Paraguay",1.68606219886824,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-54.35,"Caluclo propio con base en datos desagregados por candidato",8,"Calculo propio con base en datos de candidatos",8,1,1,74.35,"Friedenberg (2016a) - ",63.754002,63.754002,"Carlin et al (2023)",NA,NA,NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0,0,0,"Calculo con base en data recabada para Franco H. (2022)",189,NA,NA,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"190","Paraguay",1993,1,1,"Paraguay",2.93287952692888,"Calculo propio con base en datos de candidatos",37.25,24.3999996185303,12.8500003814697,"Mainwaring & Su (2021)",NA,NA,-8.58,"Caluclo propio con base en datos desagregados por candidato",9,"Calculo propio con base en datos de candidatos",9,0,1,41.78,"Friedenberg (2016a) - ",24.473,24.473,"Carlin et al (2023)",NA,NA,0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.371031746031746,0.5,1,"Calculo con base en data recabada para Franco H. (2022)",190,0,NA,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"191","Paraguay",1998,1,1,"Paraguay",2.00425519411753,"Calculo propio con base en datos de candidatos",24.75,0.300000011920929,24.4500007629395,"Mainwaring & Su (2021)",66,"Mainwaring & Su (2021)",-11.47,"Caluclo propio con base en datos desagregados por candidato",4,"Calculo propio con base en datos de candidatos",4,0,1,55.35,"Friedenberg (2016a) - ",44.383999,44.383999,"Carlin et al (2023)",87.5,"Promedio de valores provenientes de:Latinobarometro;NA",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0.4485786,"Proyectado. Ultimo valor disponible UIT","Interpolación temporal con base en valores UIT usando función imputeTS::na_interpolation(",0.241666666666667,"Promedio de valores provenientes de:Latinobarometro",1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.43,0.5,1,"Calculo con base en data recabada para Franco H. (2022)",191,1,0,NA,NA,NA,NA,NA,1,"Calculo con base en data recabada para Franco H. (2022)"
"192","Paraguay",2003,1,1,"Paraguay",3.85180681709718,"Calculo propio con base en datos de candidatos",36.9900016784668,36.2999992370605,0.689999997615814,"Mainwaring & Su (2021)",63.2999992370605,"Mainwaring & Su (2021)",-13.15,"Caluclo propio con base en datos desagregados por candidato",9,"Calculo propio con base en datos de candidatos",9,0,1,37.18,"Friedenberg (2016a) - ",14.605,14.605,"Carlin et al (2023)",93.3333333333333,"Promedio de valores provenientes de:Latinobarometro;NA",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",2.11194,2.11194,"UIT, con base en: Comisión Nacional de Telecomunicaciones.","UIT, con base en: Comisión Nacional de Telecomunicaciones.",0.0916666666666667,"Promedio de valores provenientes de:Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.383333333333333,0.75,6,"Calculo con base en data recabada para Franco H. (2022)",192,1,1,0,NA,NA,NA,NA,2,"Calculo con base en data recabada para Franco H. (2022)"
"193","Paraguay",2008,1,1,"Paraguay",3.22829286194748,"Calculo propio con base en datos de candidatos",51.8199996948242,0.170000001788139,51.6500015258789,"Mainwaring & Su (2021)",59,"LAPOP",-10.27,"Caluclo propio con base en datos desagregados por candidato",7,"Calculo propio con base en datos de candidatos",7,0,1,30.63,"TSJE Paraguayhttps://www.tsje.gov.py/static/ups/libros/pdf/2008.pdf - ",43.313999,43.313999,"Carlin et al (2023)",88.7833333333334,"Promedio de valores provenientes de:Latinobarometro;LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",14.27,14.27,"UIT, con base en: Dirección General de Estadística, Encuestas y Censos","UIT, con base en: Dirección General de Estadística, Encuestas y Censos",0.215711120640366,"Promedio de valores provenientes de:LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.55,0.333333333333333,1,"Calculo con base en data recabada para Franco H. (2022)",193,1,1,1,0,NA,NA,NA,3,"Calculo con base en data recabada para Franco H. (2022)"
"194","Paraguay",2013,1,1,"Paraguay",2.84796111188845,"Calculo propio con base en datos de candidatos",59.6699981689453,0.170000001788139,59.5,"Mainwaring & Su (2021)",45.7,"Proyectado. Ultimo valor disponible LAPOP",-8.57,"Caluclo propio con base en datos desagregados por candidato",11,"Calculo propio con base en datos de candidatos",11,0,1,37.11,"Friedenberg (2016a) - ",49.265999,49.265999,"Carlin et al (2023)",92.92455,"Promedio de valores provenientes de:UIT, con base en: Dirección General de Estadística, Encuestas y Censos (DGEEC);Valor proyectado segun ultimo valor disponible LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",36.9,36.9,"UIT, con base en: Direccion General de Estadistica, Encuestas y Censos","UIT, con base en: Direccion General de Estadistica, Encuestas y Censos",0.238736203090507,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Latinobarometro",1,6,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.575,0.333333333333333,1,"Calculo con base en data recabada para Franco H. (2022)",194,1,1,1,1,0,NA,NA,4,"Calculo con base en data recabada para Franco H. (2022)"
"195","Paraguay",2018,1,1,"Paraguay",2.50441189721874,"Calculo propio con base en datos de candidatos",12.2799997329712,5.61999988555908,6.65999984741211,"Mainwaring & Su (2021)",35.4,"LAPOP",-3.68,"Caluclo propio con base en datos desagregados por candidato",10,"Calculo propio con base en datos de candidatos",10,0,1,46.42,"TSJE Paraguayhttps://tsje.gov.py/resultados-de-computo-definitivo---elecciones-generales-2018.html - ",40.099998,40.099998,"Carlin et al (2023)",92.07125,"Promedio de valores provenientes de:UIT, con base en: Dirección General de Estadística, Encuestas y Censos (DGEEC);LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",64.9935,64.9935,"UIT, con base en: Direccion General de Estadistica, Encuestas y Censos","UIT, con base en: Direccion General de Estadistica, Encuestas y Censos",0.321670792079208,"Promedio de valores provenientes de:LAPOP;Valor proyectado segun ultimo valor disponible Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.826666666666667,0.8,4,"Calculo con base en data recabada para Franco H. (2022)",195,1,1,1,1,1,0,NA,5,"Calculo con base en data recabada para Franco H. (2022)"
"196","Paraguay",2023,1,1,"Paraguay",3.21509892762947,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,38.2,"LAPOP",-15.26,"Caluclo propio con base en datos desagregados por candidato",13,"Calculo propio con base en datos de candidatos",13,0,1,42.74,"Freidenberg (2024)https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067 - ",15.29569,15.285304,"Descargado manulamente de: https://executiveapproval.org/visualizationtest/",93.1,"Promedio de valores provenientes de:NA;Valor proyectado segun ultimo valor disponible LAPOP",0,1,"TSJE (2023), disponible en: https://tsje.gov.py/static/ups/libros/pdf/NORMAS%20ELECTORALES%20REFERENTES%20AL%20PROCESO%20DE%20LAS%20VOTACIONES%202023.pdf ; MOE (2023), disponible en: https://www.oas.org/fpdb/press/Informe-Preliminar-Paraguay-2023.pdf",0,0,0,0,0,"Franco H. (2022)",78.0948,78.0948,"UIT, con base en: Instituto Nacional de Estadistica","UIT, con base en: Instituto Nacional de Estadistica",0.255974409448818,"Promedio de valores provenientes de:LAPOP;Latinobarometro",1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.721428571428571,0.833333333333333,5,"Calculo con base en data recabada para Franco H. (2022)",196,1,1,1,1,1,1,0,6,"Calculo con base en data recabada para Franco H. (2022)"
"197","Peru",1980,1,0,"Peru",3.44596053306942,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-17.69,"Caluclo propio con base en datos desagregados por candidato",15,"Lujan (2020)",NA,0,0,0,"Imputado ya que no hay un claro oficialista",NA,NA,"Proyectado. Valor inmediato disponible en Carlin et al (2023)",NA,NA,0,1,"""la Constitución de 1979 reconocía en sendos artículos la imparcialidad del Estado y el «acceso gratuito a los medios de comunicación so- cial de su propiedad con tendencia a la proporcio- nalidad resultante de las elecciones parlamentarias inmediatamente anteriores»"" (Planas, 2002: 67). ONPE-CIE (2005). Art 202. Ley 14250",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,0,0,0,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.416666666666667,0.666666666666667,2,"Calculo con base en data recabada para Franco H. (2022)",197,NA,NA,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"198","Peru",1985,1,0,"Peru",2.75761379927594,"Calculo propio con base en datos de candidatos",51.9000015258789,1.60000002384186,50.2999992370605,"Mainwaring & Su (2021)",NA,NA,-28.41,"Caluclo propio con base en datos desagregados por candidato",9,"Lujan (2020)",NA,0,1,7.25,"Nohlen (2005b), Volumen II, p. 472 - ",40.009998,40.009998,"Carlin et al (2023)",NA,NA,0,1,"Planas (2002: 67) ONPE-CIE (2005). Art 202. Ley 14250",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,4,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.206666666666667,0.333333333333333,2,"Calculo con base en data recabada para Franco H. (2022)",198,0,NA,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"199","Peru",1990,1,0,"Peru",3.98684548306554,"Calculo propio con base en datos de candidatos",76.1500015258789,75.8000030517578,0.349999994039536,"Mainwaring & Su (2021)",NA,NA,-3.52,"Caluclo propio con base en datos desagregados por candidato",9,"Lujan (2020)",NA,0,1,22.5,"Friedenberg (2016a) - ",23.084999,23.084999,"Carlin et al (2023)",NA,NA,0,1,"Planas (2002: 67) ONPE-CIE (2005). Art 202. Ley 14250",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.305555555555556,0.555555555555556,5,"Calculo con base en data recabada para Franco H. (2022)",199,0,0,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"200","Peru",1990,2,1,"Peru",1.88552424210976,"Calculo propio con base en datos de candidatos",76.1500015258789,75.8000030517578,0.349999994039536,"Mainwaring & Su (2021)",NA,NA,-24.64,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",23.084999,23.084999,"Carlin et al (2023)",NA,NA,0,1,"Planas (2002: 67) ONPE-CIE (2005). Art 202. Ley 14250",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.305555555555556,0.555555555555556,5,"Calculo con base en data recabada para Franco H. (2022)",200,0,0,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"201","Peru",1995,1,0,"Peru",2.14409424,"Lujan (2020)",65.0500030517578,28.1299991607666,36.9199981689453,"Mainwaring & Su (2021)",45.0999984741211,"Mainwaring & Su (2021)",-42.75,"Caluclo propio con base en datos desagregados por candidato",14,"Lujan (2020)",NA,1,1,64.28,"Nohlen (2005b), Volumen II, p. 473 - ",54.320999,54.320999,"Carlin et al (2023)",60.6035889070147,"Promedio de valores provenientes de:Latinobarometro;NA",0,1,"""Lo delicado aquí es que los medios de comunicación estatal no tienen ninguna significación en cuanto rating y lectoría y la legislación electoral peruana deja a la libre contratación la propaganda electoral en los medios privados de comunicación, sin topes ni espa- cios máximos, provocando gruesas y evidentes inequidades. "" Planas (2002: 68) ONPE-CIE (2005)",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",0.438009787928222,"Promedio de valores provenientes de:Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.465714285714286,0.6,6,"Calculo con base en data recabada para Franco H. (2022)",201,1,0,0,NA,NA,NA,NA,1,"Calculo con base en data recabada para Franco H. (2022)"
"202","Peru",2000,1,0,"Peru",2.42354003827497,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-9.63,"Caluclo propio con base en datos desagregados por candidato",9,"Calculo propio con base en datos de candidatos",9,1,1,49.87,"Nohlen (2005b), Volumen II, p. 474 - ",40.775002,40.775002,"Carlin et al (2023)",77.5334608030593,"Promedio de valores provenientes de:Latinobarometro;NA",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",3.07643,3.07643,"UIT, con base en: ITU estimate.","UIT, con base en: ITU estimate.",0.238049713193117,"Promedio de valores provenientes de:Latinobarometro",1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.3,0.25,2,"Calculo con base en data recabada para Franco H. (2022)",202,0,0,0,0,NA,NA,NA,1,"Calculo con base en data recabada para Franco H. (2022)"
"203","Peru",2000,2,0,"Peru",1.61710305108859,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-48.66,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,1,1,74.33,"Friedenberg (2016a) - ",40.775002,40.775002,"Carlin et al (2023)",77.5334608030593,"Promedio de valores provenientes de:Latinobarometro;NA",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",3.07643,3.07643,"UIT, con base en: ITU estimate.","UIT, con base en: ITU estimate.",0.238049713193117,"Promedio de valores provenientes de:Latinobarometro",1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.3,0.25,2,"Calculo con base en data recabada para Franco H. (2022)",203,0,0,0,0,NA,NA,NA,1,"Calculo con base en data recabada para Franco H. (2022)"
"204","Peru",2001,1,0,"Peru",3.717954718,"Lujan (2020)",62.1100006103516,3.55999994277954,58.5499992370605,"Mainwaring & Su (2021)",NA,NA,-10.73,"Caluclo propio con base en datos desagregados por candidato",8,"Lujan (2020)",NA,0,0,0,"Imputado ya que no hay un claro oficialista",37.313999,37.313999,"Carlin et al (2023)",79.960899315738,"Promedio de valores provenientes de:Latinobarometro;NA",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",7.57876,7.57876,"UIT, con base en: Maximixe estimate.","UIT, con base en: Maximixe estimate.",0.163245356793744,"Promedio de valores provenientes de:Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.166666666666667,0.166666666666667,1,"Calculo con base en data recabada para Franco H. (2022)",204,0,0,0,0,0,NA,NA,1,"Calculo con base en data recabada para Franco H. (2022)"
"205","Peru",2001,2,1,"Peru",1.99243956851091,"Calculo propio con base en datos de candidatos",62.1100006103516,3.55999994277954,58.5499992370605,"Mainwaring & Su (2021)",NA,NA,-6.16,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",37.313999,37.313999,"Carlin et al (2023)",79.960899315738,"Promedio de valores provenientes de:Latinobarometro;NA",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",7.57876,7.57876,"UIT, con base en: Maximixe estimate.","UIT, con base en: Maximixe estimate.",0.163245356793744,"Promedio de valores provenientes de:Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.166666666666667,0.166666666666667,1,"Calculo con base en data recabada para Franco H. (2022)",205,0,0,0,0,0,NA,NA,1,"Calculo con base en data recabada para Franco H. (2022)"
"206","Peru",2006,1,0,"Peru",4.53559869,"Lujan (2020)",51.7700004577637,38.2799987792969,13.4899997711182,"Mainwaring & Su (2021)",29.9,"LAPOP",-6.3,"Caluclo propio con base en datos desagregados por candidato",20,"Lujan (2020)",NA,0,0,0,"Imputado ya que no hay un claro oficialista",27.134001,27.134001,"Carlin et al (2023)",83.9333333333334,"Promedio de valores provenientes de:Latinobarometro;LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",20.7,20.7,"UIT, con base en: ITU estimate based on INEI.","UIT, con base en: ITU estimate based on INEI.",0.2885,"Promedio de valores provenientes de:LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.533333333333333,0.666666666666667,2,"Calculo con base en data recabada para Franco H. (2022)",206,1,0,0,0,0,0,NA,2,"Calculo con base en data recabada para Franco H. (2022)"
"207","Peru",2006,2,1,"Peru",1.99448174767979,"Calculo propio con base en datos de candidatos",51.7700004577637,38.2799987792969,13.4899997711182,"Mainwaring & Su (2021)",29.9,"LAPOP",-5.26000000000001,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",27.134001,27.134001,"Carlin et al (2023)",83.9333333333334,"Promedio de valores provenientes de:Latinobarometro;LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",20.7,20.7,"UIT, con base en: ITU estimate based on INEI.","UIT, con base en: ITU estimate based on INEI.",0.2885,"Promedio de valores provenientes de:LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.533333333333333,0.666666666666667,2,"Calculo con base en data recabada para Franco H. (2022)",207,1,0,0,0,0,0,NA,2,"Calculo con base en data recabada para Franco H. (2022)"
"208","Peru",2011,1,1,"Peru",4.45799695331572,"Calculo propio con base en datos de candidatos",43.3600006103516,0.689999997615814,42.6800003051758,"Mainwaring & Su (2021)",21.2,"Proyectado. Ultimo valor disponible LAPOP",-8.15,"Caluclo propio con base en datos desagregados por candidato",11,"Calculo propio con base en datos de candidatos",11,0,0,0,"Imputado ya que no hay un claro oficialista",32.863998,32.863998,"Carlin et al (2023)",93.6,"Promedio de valores provenientes de:NA;Valor proyectado segun ultimo valor disponible LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",36.01,36.01,"UIT, con base en: INSTITUTO NACIONAL DE ESTADÍSTICA E INFORMÁTICA (INEI)","UIT, con base en: INSTITUTO NACIONAL DE ESTADÍSTICA E INFORMÁTICA (INEI)",0.341833333333333,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.591666666666667,1,6,"Calculo con base en data recabada para Franco H. (2022)",208,1,1,0,0,0,0,0,3,"Calculo con base en data recabada para Franco H. (2022)"
"209","Peru",2011,2,1,"Peru",1.99834249480111,"Calculo propio con base en datos de candidatos",43.3600006103516,0.689999997615814,42.6800003051758,"Mainwaring & Su (2021)",21.2,"Proyectado. Ultimo valor disponible LAPOP",-2.88,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",32.863998,32.863998,"Carlin et al (2023)",93.6,"Promedio de valores provenientes de:NA;Valor proyectado segun ultimo valor disponible LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",36.01,36.01,"UIT, con base en: INSTITUTO NACIONAL DE ESTADÍSTICA E INFORMÁTICA (INEI)","UIT, con base en: INSTITUTO NACIONAL DE ESTADÍSTICA E INFORMÁTICA (INEI)",0.341833333333333,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.591666666666667,1,6,"Calculo con base en data recabada para Franco H. (2022)",209,1,1,0,0,0,0,0,3,"Calculo con base en data recabada para Franco H. (2022)"
"210","Peru",2016,1,1,"Peru",4.02327561501903,"Calculo propio con base en datos de candidatos",75.120002746582,27.2900009155273,47.8300018310547,"Mainwaring & Su (2021)",15,"LAPOP",-18.81,"Caluclo propio con base en datos desagregados por candidato",10,"Calculo propio con base en datos de candidatos",18,0,0,0,"Imputado ya que no hay un claro oficialista",28.785999,28.785999,"Carlin et al (2023)",93.2,"Promedio de valores provenientes de:NA;LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",45.4617,45.4617,"UIT, con base en: Instituto Nacional de Estadistica e Informatica","UIT, con base en: Instituto Nacional de Estadistica e Informatica",0.287175890945725,"Promedio de valores provenientes de:LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.716666666666667,1,4,"Calculo con base en data recabada para Franco H. (2022)",210,1,1,1,0,0,0,0,4,"Calculo con base en data recabada para Franco H. (2022)"
"211","Peru",2016,2,1,"Peru",1.99998848006635,"Calculo propio con base en datos de candidatos",75.120002746582,27.2900009155273,47.8300018310547,"Mainwaring & Su (2021)",15,"LAPOP",-0.239999999999995,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",28.785999,28.785999,"Carlin et al (2023)",93.2,"Promedio de valores provenientes de:NA;LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",45.4617,45.4617,"UIT, con base en: Instituto Nacional de Estadistica e Informatica","UIT, con base en: Instituto Nacional de Estadistica e Informatica",0.287175890945725,"Promedio de valores provenientes de:LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.716666666666667,1,4,"Calculo con base en data recabada para Franco H. (2022)",211,1,1,1,0,0,0,0,4,"Calculo con base en data recabada para Franco H. (2022)"
